Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
ait-deutschland,LWDV 91-1/3-HDV 12-3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,2459,7070,-0.09896295063066336,-0.00932930072476424,2.580952798747848,-0.04540516519551619,0.0093575510230749,0.3296780439866033,0.1994253473463176,-0.06826972208490116,6.952532980244322,1.0
ait-deutschland,LWDV 91-1/3-HDV 9-1/3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,2459,7070,-0.09896295063066336,-0.00932930072476424,2.580952798747848,-0.04540516519551619,0.0093575510230749,0.3296780439866033,0.1994253473463176,-0.06826972208490116,6.952532980244322,1.0
ait-deutschland,LWDV 91-1/3-HSDV 12M3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,2459,7070,-0.09896295063066336,-0.00932930072476424,2.580952798747848,-0.04540516519551619,0.0093575510230749,0.3296780439866033,0.1994253473463176,-0.06826972208490116,6.952532980244322,1.0
ait-deutschland,LWDV91-1/3-HSDV 9M-1/3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,2459,7070,-0.09896295063066336,-0.00932930072476424,2.580952798747848,-0.04540516519551619,0.0093575510230749,0.3296780439866033,0.1994253473463176,-0.06826972208490116,6.952532980244322,1.0
ait-deutschland,LWCV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,,8.8,20,EN 14825,average,3254,8300,-0.045282850927921024,-0.014022473305059716,2.601944581698607,-0.0366133991602585,0.006896109130826474,0.4202111538552592,0.16479301768525084,-0.07504238566858794,6.584056445459321,1.0
ait-deutschland,LWV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,,8.8,20,EN 14825,average,3254,8300,-0.045282850927921024,-0.014022473305059716,2.601944581698607,-0.0366133991602585,0.006896109130826474,0.4202111538552592,0.16479301768525084,-0.07504238566858794,6.584056445459321,1.0
ait-deutschland,LWAV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,58.0,8.8,20,EN 14825,average,3254,8300,-0.045282850927921024,-0.014022473305059716,2.601944581698607,-0.0366133991602585,0.006896109130826474,0.4202111538552592,0.16479301768525084,-0.07504238566858794,6.584056445459321,1.0
ait-deutschland,LWAV+ 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,51.0,8.8,20,EN 14825,average,3254,8300,-0.045282850927921024,-0.014022473305059716,2.601944581698607,-0.0366133991602585,0.006896109130826474,0.4202111538552592,0.16479301768525084,-0.07504238566858794,6.584056445459321,1.0
ait-deutschland,LWCV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,,5.65,31,EN 14825,average,1804,5040,-0.08305946746235884,-0.02149852378472357,3.1985114654975235,-0.037879651538148346,0.009313228528075576,0.3621178137845344,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,,5.65,31,EN 14825,average,1804,5040,-0.08305946746235884,-0.02149852378472357,3.1985114654975235,-0.037879651538148346,0.009313228528075576,0.3621178137845344,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWAV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,50.0,5.65,31,EN 14825,average,1804,5040,-0.08305946746235884,-0.02149852378472357,3.1985114654975235,-0.037879651538148346,0.009313228528075576,0.3621178137845344,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWAV+ 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,50.0,5.65,31,EN 14825,average,1804,5040,-0.08305946746235884,-0.02149852378472357,3.1985114654975235,-0.037879651538148346,0.009313228528075576,0.3621178137845344,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,SWCV 122(H)(K)3 (3~400V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,SWCV 122H1 (1~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,WZSV 122(H)(K)3M,Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,PWZSV 122H3S (3~400V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,PWZSV 122H2S (3~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,PWZSV 122H1S (1~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,2279,11100,-0.17504628641445136,0.01637534957119515,2.698947601030329,-0.038208567180321666,0.02163703844964477,0.008100706516731651,0.011724763789457087,-0.08606468341740843,7.6924368192256285,2.0
ait-deutschland,SWCV 162(H)(K)3,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,3389,14200,-0.14362232659154647,-0.002736205218141273,3.1196032720544737,-0.036229508340689526,0.015616106444938988,0.182652320395066,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,WZSV 162(H)(K)3M,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,3389,14200,-0.14362232659154647,-0.002736205218141273,3.1196032720544737,-0.036229508340689526,0.015616106444938988,0.182652320395066,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,PWZSV 162H3S,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,3389,14200,-0.14362232659154647,-0.002736205218141273,3.1196032720544737,-0.036229508340689526,0.015616106444938988,0.182652320395066,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,SWCV 62(H)(K)3,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,SWCV 62H1,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,WZSV 62(H)(K)3M,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,PWZSV 62H3S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,PWZSV 62H2S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,PWZSV 62H1S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1144,5000,-0.1777059505271078,-0.003160220416184729,3.2000089979906323,-0.03998821395880644,0.017190805741122975,0.13479840203502474,0.012362870024141395,-0.09685981824658467,8.036286207141831,2.0
ait-deutschland,SWCV 92(H)(K)3 (3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,SWCV 92H1 (1~ 230V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,WZSV 92(H)(K)3M(3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,PWZSV 92H3S (3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,PWZSV 92H2S (3~ 230V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,PWZSV 92H1S(1~ 230V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,1875,6620,-0.17226040860239364,-0.023259731295153987,3.5197980267532403,-0.04299871503193519,0.008605247586029327,0.3653567836425807,0.03701514765179295,-0.10194881559145316,8.182437519174933,2.0
ait-deutschland,WWC 100H/X,Water/Water,On-Off,R407c,2.95,2019-09-06,53.0,,9.93,10,EN 14825,average,1961,10090,0.0011683720775624699,-0.02270100824065124,6.366517927393365,0.00044117002114302684,0.02220349671422718,0.2761337040732169,0.003736462031009377,-0.11604172724704732,9.525856757009112,6.0
ait-deutschland,WWC 130H/X,Water/Water,On-Off,R407c,3.5,2019-09-06,53.0,,11.7,10,EN 14825,average,2328,11880,0.0010692571698137194,-0.02154794653793149,6.259949361769582,0.0003818743348049607,0.01949999413382856,0.3642725333336061,0.002880321783902612,-0.1044046749692609,9.052579575825462,6.0
ait-deutschland,WWC 160H/X,Water/Water,On-Off,R407c,3.95,2019-09-06,53.0,,13.83,7,EN 14825,average,2711,13530,-0.002361602137210313,-0.02009855910517437,6.0339009024126895,0.0031183441351595354,0.02064413223411709,0.32675101670289364,-0.014793795925122132,-0.10771872069067384,8.977109309480324,6.0
ait-deutschland,WWC 190H/X,Water/Water,On-Off,R407c,4.3,2019-09-06,53.0,,16.3,10,EN 14825,average,3240,16600,0.001194924145588417,-0.025775661974276144,6.507627750734861,1.8183443760913543e-05,0.019804037168916915,0.3526216540524877,0.005769154338049749,-0.11086561812417392,9.392063582836599,6.0
ait-deutschland,WWC 220H/X,Water/Water,On-Off,R407c,4.5,2019-09-06,56.0,,20.37,10,EN 14825,average,3777,20540,-0.003964215005784185,-0.01910371934754388,6.402627588544543,0.006547652800950325,0.02767190231730106,0.10075566880370863,-0.0337773385632935,-0.1411863392246558,10.502751095819047,6.0
Argoclima ,AIM06EMX,Outdoor Air/Water,Inverter,R410a,1.3,2018-10-10,,65.0,3.51,5,EN 14825,average,1692,3100,-0.1006998280033709,-0.027939730394124843,2.5879958336195417,-0.04680561919157045,0.002983835761304928,0.5026657976238511,0.1301590957537677,-0.07703564491730656,6.130043458748647,1.0
Argoclima ,AIM08EMX,Outdoor Air/Water,Inverter,R410a,1.46,2018-10-10,,69.0,5.5,5,EN 14825,average,2035,4870,-0.12055637580456915,-0.022421939642669475,2.685944733775996,-0.04661924832671716,0.010973355221181706,0.2844226568797625,0.11825535109759475,-0.08601023125196759,6.588957969880028,1.0
Argoclima ,AIM11EMX,Outdoor Air/Water,Inverter,R410a,2.5,2018-10-10,,69.0,6.91,5,EN 14825,average,2596,6110,-0.06631081158031152,-0.0047692463017856975,2.112132377025608,-0.04025666429358074,0.016738848238031036,0.121596334757889,0.17492307011101513,-0.062429292510363874,5.690026184655199,1.0
Argoclima ,AIM11EMX3PH,Outdoor Air/Water,Inverter,R410a,2.5,2018-10-10,,69.0,6.91,5,EN 14825,average,2596,6110,-0.06631081158031152,-0.0047692463017856975,2.112132377025608,-0.04025666429358074,0.016738848238031036,0.121596334757889,0.17492307011101513,-0.062429292510363874,5.690026184655199,1.0
Argoclima ,AIM14EMX3PH,Outdoor Air/Water,Inverter,R410a,3.1,2018-10-10,,70.0,9.52,5,EN 14825,average,3494,8420,-0.07647098139618945,-0.0004815030501012448,1.7971508749871814,-0.04254582557196874,0.019694943462800103,0.0017335684925441188,0.15541831778642778,-0.08033237697389148,6.301211345655023,1.0
Argoclima ,AUAH + AEI1G50EMX,Outdoor Air/Water,Inverter,R410a,1.3,2019-02-21,46.0,65.0,3.41,5,EN 14825,average,1119,3010,-0.06321423974761946,0.023695274822218643,0.8924262863164821,-0.04111504122582231,0.023016548142286482,-0.1160132695585692,0.1643304821359716,-0.07420449435023098,6.039372806210082,1.0
Argoclima ,AUBH + AEI1G65EMX,Outdoor Air/Water,Inverter,R410a,2.7,2019-02-21,46.0,65.0,4.5,5,EN 14825,average,2020,3980,-0.08883541389194204,-0.01933504972275423,2.374699945893344,-0.04462568938127587,0.009525120433813613,0.30846686751007824,0.16268339516280952,-0.07598112260887885,6.146209206610397,1.0
Argoclima ,AUCH + AEI1G110BEMX,Outdoor Air/Water,Inverter,R410a,3.38,2019-02-21,46.0,69.0,7.1,5,EN 14825,average,3299,6280,-0.0806800737604664,-0.014386592828857825,2.033739635213795,-0.046380186836597004,0.008323976637739016,0.3302330597642241,0.17817468285151214,-0.07375316721192855,6.0191537329297455,1.0
Argoclima ,AUCH + AEI1G80BEMX,Outdoor Air/Water,Inverter,R410a,2.99,2019-02-21,46.0,69.0,5.76,5,EN 14825,average,2380,5100,-0.09321521690814608,-0.014290496654020138,2.1573000058132323,-0.04551953236942565,0.010900825238130293,0.2603377898499073,0.14252790527016596,-0.07575868831365785,6.062857241693393,1.0
Argoclima ,AUDH + AEI1G140EMX3PH,Outdoor Air/Water,Inverter,R410a,4.4,2019-02-21,46.0,70.0,9.36,5,EN 14825,average,4146,8280,-0.08163752726521348,-0.027831699493180616,2.7785651664952407,-0.04224632689050077,0.010433732376255256,0.2971922222406229,0.12702667821399424,-0.08902409857131309,6.6656100140373,1.0
Ariston Thermo Group,AEROTOP MONO 11M-R,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,AEROTOP MONO 11M-RL,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT LITE 110 M-T LINK,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT LITE 110 M-T,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT PLUS 110 M-T LINK,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT PLUS 110 M-T,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,NIMBUS PLUS 110 M-T NET,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,NIMBUS POCKET 110 M-T NET,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,AEROTOP MONO 11M-CR,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT COMPACT 110 M-T LINK,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT FLEX 110 M-T - 300 LINK,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT FLEX 110 M-T LINK,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,NIMBUS COMPACT 110 M-T NET,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,NIMBUS FLEX 110 M-T - 300 NET,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,NIMBUS FLEX 110 M-T NET,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
Ariston Thermo Group,ARIANEXT COMPACT 110 M-T,Outdoor Air/Water,Inverter,R410a,3.9,2017-12-19,15.0,63.0,9.6,20,EN 14825,average,3483,10220,-0.11588186046407993,-0.014606527772193276,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635025,-0.11887876691730315,8.379970528710091,1.0
