,title,application,indoor,outdoor,coolingMode7c12c,coolingMode18c23c,colderClimate,warmerClimate,reversibility,colderForHeating,warmerForHeating,en145112Certification,heatSource,additionalOutdoorAir,additionalExhaustAir,additionalIndoorAir,additionalNonheatedSpaceAir,powerSupply,offPeakProduct,Refrigerant,Mass of Refrigerant,Date,Manufacturer,Modelname,Type,Energy
 Mitsubishi Electric Air Conditioning Systems Europe LTD SUZ-SWM40VA2 + EHST30D-*M*D,SUZ-SWM40VA2 + EHST30D-*M*D,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R32,"0,800 kg",02.11.2022, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Eco Inverter 3/4H+300D,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD SUZ-SWM40VA2 + EHST30D-M*D,SUZ-SWM40VA2 + EHST30D-M*D,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R32,"0,800 kg",02.11.2022, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Eco Inverter 3/4H+300D,Outdoor Air/Water,Electricity
 Mitsubishi Electric Air Conditioning Systems Europe LTD SUZ-SWM40VA2 + ERST30D-*M*D,SUZ-SWM40VA2 + ERST30D-*M*D,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,R32,"0,800 kg",02.11.2022, Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Eco Inverter 3/4H+300D,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 08.2 M-R ,AEROTOP MONO 08.2 M-R ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 08.2 M-RL ,AEROTOP MONO 08.2 M-RL ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 08.2 M-RX ,AEROTOP MONO 08.2 M-RX ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 08.2 M-RXL ,AEROTOP MONO 08.2 M-RXL ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT LITE 80 M LINK R32  ,ARIANEXT LITE 80 M LINK R32  ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT LITE 80 M-T LINK R32  ,ARIANEXT LITE 80 M-T LINK R32  ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT PLUS 80 M LINK R32 ,ARIANEXT PLUS 80 M LINK R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT PLUS 80 M-T LINK R32 ,ARIANEXT PLUS 80 M-T LINK R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M LIGHT 80 ,ENERGION M LIGHT 80 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M LIGHT 80T ,ENERGION M LIGHT 80T ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M PLUS 80 ,ENERGION M PLUS 80 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M PLUS 80T ,ENERGION M PLUS 80T ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS PLUS 80 M NET R32 ,NIMBUS PLUS 80 M NET R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS PLUS 80 M-T NET R32 ,NIMBUS PLUS 80 M-T NET R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS POCKET 80 M NET R32 ,NIMBUS POCKET 80 M NET R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS POCKET 80 M-T NET R32 ,NIMBUS POCKET 80 M-T NET R32 ,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,3,0,R32,"1,400 kg",05.07.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 80 M - Plus/LB,Outdoor Air/Water,Electricity
 Inventor A.G. Electric Appliances S.A. ATS04S / HU100WT240S3,ATS04S / HU100WT240S3,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",20.04.2023, Inventor A.G. Electric Appliances S.A.,Matrix series 4 6 kW with 240L tank,Outdoor Air/Water,Electricity
 Inventor A.G. Electric Appliances S.A. ATS06S / HU100WT240S3,ATS06S / HU100WT240S3,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,500 kg",20.04.2023, Inventor A.G. Electric Appliances S.A.,Matrix series 4 6 kW with 240L tank,Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EWSAH06DA9W,EWSAH06DA9W,4,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,R32,"1,700 kg",14.02.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 WS 6KW,Water/Water,Electricity
 DAIKIN Europe N.V. EWSAH06UDA9W,EWSAH06UDA9W,4,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,R32,"1,700 kg",14.02.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 WS 6KW,Water/Water,Electricity
 DAIKIN Europe N.V. EWSAX06DA9W,EWSAX06DA9W,4,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,R32,"1,700 kg",14.02.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 WS 6KW,Water/Water,Electricity
 DAIKIN Europe N.V. EWSAX06UDA9W,EWSAX06UDA9W,4,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,R32,"1,700 kg",14.02.2022, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 WS 6KW,Water/Water,Electricity
 DAIKIN Europe N.V. EPRA12EV3 / ETVH12S23E(6V/9W),EPRA12EV3 / ETVH12S23E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EV3 / ETVH12S23E(6V/9W) + cooling kit,EPRA12EV3 / ETVH12S23E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EV3 / ETVH12SU23E6V,EPRA12EV3 / ETVH12SU23E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EV3 / ETVX12S23E(6V/9W),EPRA12EV3 / ETVX12S23E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EV3 / ETVZ12S23E(6V/9W),EPRA12EV3 / ETVZ12S23E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EW1 / ETVH12S23E(6V/9W),EPRA12EW1 / ETVH12S23E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EW1 / ETVH12S23E(6V/9W) + cooling kit,EPRA12EW1 / ETVH12S23E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EW1 / ETVH12SU23E6V,EPRA12EW1 / ETVH12SU23E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EW1 / ETVX12S23E(6V/9W),EPRA12EW1 / ETVX12S23E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA12EW1 / ETVZ12S23E(6V/9W),EPRA12EW1 / ETVZ12S23E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"3,250 kg",24.11.2021, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H MT F 12KW (230L),Outdoor Air/Water,Electricity
 Viessmann Climate Solutions SE Vitocal 200-S AWB-E-M 201.D08,Vitocal 200-S AWB-E-M 201.D08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Viessmann Climate Solutions SE Vitocal 200-S AWB-M 201.D08,Vitocal 200-S AWB-M 201.D08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Viessmann Climate Solutions SE Vitocal 200-S AWB-M-E-AC 201.D08,Vitocal 200-S AWB-M-E-AC 201.D08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Viessmann Climate Solutions SE Vitocal 222-S AWBT-M 221.C08,Vitocal 222-S AWBT-M 221.C08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Viessmann Climate Solutions SE Vitocal 222-S AWBT-M-E 221.C08,Vitocal 222-S AWBT-M-E 221.C08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Viessmann Climate Solutions SE Vitocal 222-S AWBT-M-E-AC 221.C08,Vitocal 222-S AWBT-M-E-AC 221.C08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,R410A,"2,390 kg",, Viessmann Climate Solutions SE,Vitocal 2xx-S ODU2,Outdoor Air/Water,
 Groupe Atlantic ATLANTIC GEOLIA 17,ATLANTIC GEOLIA 17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,R410A,"2,300 kg",16.10.2020, Groupe Atlantic,ATLANTIC GEOLIA 17,Brine/Water and Water/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 04.2 M-C2RX ,AEROTOP MONO 04.2 M-C2RX ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 04.2 M-CRX 1Z ,AEROTOP MONO 04.2 M-CRX 1Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 04.2 M-CRX 2Z ,AEROTOP MONO 04.2 M-CRX 2Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 05.2 M-C2RX ,AEROTOP MONO 05.2 M-C2RX ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 05.2 M-CRX 1Z ,AEROTOP MONO 05.2 M-CRX 1Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group AEROTOP MONO 05.2 M-CRX 2Z ,AEROTOP MONO 05.2 M-CRX 2Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT COMPACT 35 M 2Z LINK R32 ,ARIANEXT COMPACT 35 M 2Z LINK R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT COMPACT 35 M LINK R32 ,ARIANEXT COMPACT 35 M LINK R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT COMPACT 50 M 2Z LINK R32 ,ARIANEXT COMPACT 50 M 2Z LINK R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ARIANEXT COMPACT 50 M LINK R32 ,ARIANEXT COMPACT 50 M LINK R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M COMPACT 40 ,ENERGION M COMPACT 40 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M COMPACT 40 2Z ,ENERGION M COMPACT 40 2Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M COMPACT 50 ,ENERGION M COMPACT 50 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group ENERGION M COMPACT 50 2Z ,ENERGION M COMPACT 50 2Z ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS COMPACT 35 M 2Z NET R32 ,NIMBUS COMPACT 35 M 2Z NET R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS COMPACT 35 M NET R32 ,NIMBUS COMPACT 35 M NET R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS COMPACT 50 M 2Z NET R32 ,NIMBUS COMPACT 50 M 2Z NET R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS COMPACT 50 M NET R32 ,NIMBUS COMPACT 50 M NET R32 ,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,R32,"1,000 kg",21.10.2022, Ariston Thermo Group,NIMBUS/ARIANEXT/AEROTOP/ENERGION 35/50 M – COMPACT,Outdoor Air/Water,Electricity
 Eurofred S.A. AOWD-MB SMART-40TK +  WITD-AQUATANK MB-300-3,AOWD-MB SMART-40TK +  WITD-AQUATANK MB-300-3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"2,200 kg",08.03.2021, Eurofred S.A.,DAITSU MONOBLOC 3D SMART 40,Outdoor Air/Water,Electricity
 BDR THERMEA FR (REMEHA) MONO AWHP 6 MR,MONO AWHP 6 MR,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"2,400 kg",29.03.2021, BDR THERMEA FR (REMEHA),REMEHA MONO AWHP 6-8,Outdoor Air/Water,Electricity
 BDR THERMEA FR (REMEHA) MONO AWHP 8 MR,MONO AWHP 8 MR,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"2,400 kg",29.03.2021, BDR THERMEA FR (REMEHA),REMEHA MONO AWHP 6-8,Outdoor Air/Water,Electricity
 BDR THERMEA FR (REMEHA) MONO AWHP 8 TR,MONO AWHP 8 TR,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R410A,"2,400 kg",29.03.2021, BDR THERMEA FR (REMEHA),REMEHA MONO AWHP 6-8,Outdoor Air/Water,Electricity
 Groupe Atlantic Alféa Extensa +16,Alféa Extensa +16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"2,500 kg",, Groupe Atlantic,Alféa Extensa +16,Outdoor Air/Water,
 Groupe Atlantic Alféa Extensa A.I. 16,Alféa Extensa A.I. 16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"2,500 kg",, Groupe Atlantic,Alféa Extensa +16,Outdoor Air/Water,
 Johnson Controls-Hitachi AirConditioning Spain RASM-7R1E - with cooling kit,RASM-7R1E - with cooling kit,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"3,000 kg",14.10.2022, Johnson Controls-Hitachi AirConditioning Spain,Yutaki M 7.0HP R32 (tri),Outdoor Air/Water,Electricity
 Johnson Controls-Hitachi AirConditioning Spain RASM-7RW1E & HWM-WE - with cooling kit,RASM-7RW1E & HWM-WE - with cooling kit,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,R32,"3,000 kg",14.10.2022, Johnson Controls-Hitachi AirConditioning Spain,Yutaki M 7.0HP R32 (tri),Outdoor Air/Water,Electricity
 Energie Eco100,Eco100,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2,R134a,"1,300 kg",30.09.2020, Energie,ECO100,Heat Pump for Domestic Hot Water (DHW),Electricity
" Qingdao Hisense Hitachi Air-conditioning Systems Co.,Ltd. AHW-080HCDS1/AHS-080HCDSAA-23",AHW-080HCDS1/AHS-080HCDSAA-23,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,050 kg",10.02.2023," Qingdao Hisense Hitachi Air-conditioning Systems Co.,Ltd.",Hi -Therma Integra 8kW,Outdoor Air/Water,Electricity
" GD Midea Heating & Ventilating Equipment Co., Ltd. MHA-V10W/D2N8-B+HB-A100/C****GN8-B",MHA-V10W/D2N8-B+HB-A100/C****GN8-B,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",02.12.2020," GD Midea Heating & Ventilating Equipment Co., Ltd.",M thermal A series 8 10 kW,Outdoor Air/Water,Electricity
" GD Midea Heating & Ventilating Equipment Co., Ltd. MHA-V8W/D2N8-B+HB-A100/C****GN8-B",MHA-V8W/D2N8-B+HB-A100/C****GN8-B,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",02.12.2020," GD Midea Heating & Ventilating Equipment Co., Ltd.",M thermal A series 8 10 kW,Outdoor Air/Water,Electricity
" GD Midea Heating & Ventilating Equipment Co., Ltd. MHC-V10W/D2N8-B****",MHC-V10W/D2N8-B****,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",02.12.2020," GD Midea Heating & Ventilating Equipment Co., Ltd.",M thermal A series 8 10 kW,Outdoor Air/Water,Electricity
" GD Midea Heating & Ventilating Equipment Co., Ltd. MHC-V8W/D2N8-B****",MHC-V8W/D2N8-B****,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R32,"1,650 kg",02.12.2020," GD Midea Heating & Ventilating Equipment Co., Ltd.",M thermal A series 8 10 kW,Outdoor Air/Water,Electricity
" Zhongshan Amitime Electric Co., Ltd    Outdoor unit: PAVH-19V4FEB, Indoor unit: PAVH-19V4FB/IA"," Outdoor unit: PAVH-19V4FEB, Indoor unit: PAVH-19V4FB/IA",2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"2,600 kg",26.08.2022," Zhongshan Amitime Electric Co., Ltd  ",DC Inverter Air to Water Heat Pump Unit-R32-19,Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-7 AWB,Bosch Compress 6000 AW-7 AWB,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"1,750 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-7 AWE,Bosch Compress 6000 AW-7 AWE,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"1,750 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-7 AWM,Bosch Compress 6000 AW-7 AWM,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"1,750 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-7 AWMS,Bosch Compress 6000 AW-7 AWMS,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"1,750 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch CS7000iAW 7 IRB-S,Bosch CS7000iAW 7 IRB-S,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"1,750 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Outdoor Air/Water,Electricity
