Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Enertech CTC AB,CTC EcoPart 414 3x400V,2022-07-07,Brine/Water,Regulated,2.0,R407c,2.7,53.0,,18,average,4134,13600,3.289791969037252,0.0045289835149653,-0.0045289835151811,1.2193809276659942,-0.001655059304839,-0.0136547421943199,0.0136547455524357,0.3256687961124397,0.0045998234701206,0.0870858738577279,-0.0870858510030486,7.470673472866704,-0.032027815983164
Enertech CTC AB,CTC EcoPart 425 3x400V,2022-07-07,Brine/Water,Regulated,2.0,R407c,4.6,50.0,,18,average,6769,22000,3.250110799231792,0.0048564555396418,-0.004856455298774,1.230549724405516,-0.0019402548035676,-0.014706939179494,0.0147069407209406,0.2751295401225472,0.0051190717115468,0.0944064433783557,-0.09440648331063,7.764157203657496,-0.035052662870127
Enertech CTC AB,CTC EcoPart 425 1x230V,2022-07-07,Brine/Water,Regulated,2.0,R407c,4.6,50.0,,18,average,6769,22000,3.250110799231792,0.0048564563325401,-0.0048564553971724,1.2305497277305342,-0.0019402548863582,-0.0147069438624864,0.0147069407932845,0.2751295398842382,0.0051190718398673,0.0944064535312053,-0.0944064837894984,7.764157216861783,-0.0350526633141308
Enertech CTC AB,CTC EcoPart 414 1x230V,2022-07-07,Brine/Water,Regulated,2.0,R407c,2.7,53.0,,18,average,4134,13600,3.289791969037252,0.0045289863885973,-0.0045289835493123,1.2193809275201848,-0.0016550593335771,-0.0136547435772235,0.013654745496111,0.3256687985956938,0.0045998232856727,0.0870858218190947,-0.0870858508143368,7.470673491599782,-0.0320278158282969
Enertech CTC AB,CTC EcoPart 616M 3x400V,2018-11-28,Brine/Water,Regulated,2.0,R407c,2.2,42.0,,20,average,5086,14190,2.790011797090051,-0.0003771069932516,0.0003773709979898,0.6937002347298087,-0.0368002154646858,-0.0157924720051861,0.0157924720051874,-0.1238330333900563,-0.0393947746280514,0.0909228416525391,-0.0909228852650697,7.788401314925564,0.0384493965335227
Eurofred ,SPLIT URBAN AOWD 30,2021-03-08,Outdoor Air/Water,Regulated,1.0,R32,1.1,47.0,68.0,25,average,3255,6900,2.119815668202765,-71.53740477717679,-0.0014815069263227,0.8599683243567114,71.51121897914739,-89.62866505537306,0.0087518131810999,0.1685217610536958,89.57619569246637,208.26573928786092,-0.1108867014239404,7.987444333237837,-208.1152289872521
Eurofred ,SPLIT URBAN AOWD 22,2021-03-08,Outdoor Air/Water,Regulated,1.0,R32,1.1,47.0,67.0,25,average,2812,6300,2.240398293029872,212.7572786907174,0.0059739305193522,0.5621636629986456,-212.7702212648275,-97.87333962960788,0.0132718776718123,-0.002917794536274,97.82945011148551,46.21858620878139,-0.1058268271653112,7.828661603337121,-46.07097621522893
Eurofred ,SPLIT URBAN AOWD 18,2021-03-08,Outdoor Air/Water,Regulated,1.0,R32,1.1,47.0,62.0,25,average,1970,4000,2.030456852791878,177.20839076468974,-0.0153302298028639,1.4679647094029216,-177.24778046620878,-404.92233152492855,0.0028113326328524,0.4080119697614542,404.8580769236049,88.46247557356995,-0.0906559532766571,7.163997833081336,-88.33503263290679
Eurofred ,SPLIT URBAN AOWD 14,2021-03-08,Outdoor Air/Water,Regulated,1.0,R32,1.1,47.0,62.0,25,average,1970,4000,2.030456852791878,-110.40599979540464,-0.0079049371042582,1.1388243935879256,110.37790208489942,241.20074214560304,0.0127815556652195,-0.0068936628213919,-241.24627205881364,18.82484509612413,-0.1006973915249892,7.609465377706763,-18.71784301524377
Ferroli ,Omnia M 3.2 18T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18,average,9076,15610,1.7199206698986338,-142.6174732235491,-0.0010504447928576,0.7514116795806316,142.57558843293285,28.45588225457294,0.0170342369949282,-0.2463355451341953,-28.501770139760723,-107.00820588301416,-0.1028421794187956,7.524166013285882,107.12921542464925
Ferroli ,Omnia M 3.2 4,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.5,,55.0,14,average,1793,3890,2.169548243167875,-37.1168967653174,-0.0079208182958365,1.1345761073573133,37.071499113262,285.34171102468,0.0067998320830083,0.245743752235609,-285.39721410198564,-214.7229457653258,-0.1143027975240022,8.221709212967054,214.84257422818047
Ferroli ,Omnia M 3.2 6,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.5,,58.0,14,average,2327,5050,2.170176192522561,-293.6469263744353,-0.0102519660300254,1.162907366936383,293.5938567683474,175.73181821525787,0.0071953362615534,0.2163106198198835,-175.78803280470936,193.03861342826755,-0.111721207676235,8.187077829578627,-192.9158737975789
Ferroli ,Omnia M 3.2 26T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,75.0,18,average,12213,20640,1.690002456398919,-71.53716136737175,-0.0017363981028344,0.8087753537688279,71.49168923792635,-71.55781090450988,0.0144465549902188,-0.1089021582635666,71.50922945833268,-213.5956018284248,-0.1013372491788975,7.449867822968121,213.74484471362229
Ferroli ,Omnia M 3.2 10,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.65,,60.0,14,average,3027,6780,2.2398414271555995,-32.64155471119308,-0.0100504339570142,1.1555497337531249,32.58751455378772,-71.56003903566648,0.0084199698515562,0.1810120007081166,71.50693954462953,115.10340965098106,-0.1335709949879305,9.139981994398797,-114.98297501224113
Ferroli ,Idola M 3.2 30T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,77.0,18,average,12337,20110,1.6300559293183108,-213.68623041810733,-0.0020340055980414,0.8777779156086435,213.6418526581648,-99.98666102734371,0.0145996150299582,-0.0688354236995396,99.94516255862123,208.96959822380893,-0.0951806481198709,7.184965243738445,-208.79549261281343
Ferroli ,Omnia M 3.2 12T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,20,average,5100,10250,2.0098039215686274,-18.70726963477826,-0.002155277467945,0.8175359337636926,18.66875833963747,-43.12568361260245,0.0129713215693868,-0.0415463120089487,43.07640464566228,-213.03632787325293,-0.1093434751014494,8.038430088429905,213.1960426835433
Ferroli ,Idola M 3.2 26T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,75.0,18,average,12213,20640,1.690002456398919,-213.68677684419143,-0.001736280607395,0.8087733615179239,213.64130457075424,-99.9902728312803,0.0144465599577248,-0.1089028611457745,99.94169085624009,-213.5956020978,-0.1013371820321474,7.44986525241235,213.74484504071395
Ferroli ,Idola M 3.2 22T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,73.0,18,average,11391,19820,1.7399701518742867,-107.08181101787838,-0.0001351680333271,0.7015508761329372,107.03913885423027,553.9570422715137,0.0160809918441273,-0.2072289926844345,-554.0044207608246,68.47867641535234,-0.0972354654797408,7.320901722301313,-68.34322860962584
Ferroli ,Idola M 3.2 18T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18,average,9076,15610,1.7199206698986338,177.2070067495632,-0.0010498025640587,0.751387637810117,-177.2488909182535,-213.7140812106285,0.0170342369950908,-0.246336178944399,213.6681943908112,-107.00820583267,-0.1028421304113703,7.524164168800081,107.12921563582682
Ferroli ,Idola M 3.2 4,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.5,,55.0,14,average,1793,3890,2.169548243167875,-220.6164983765059,-0.0079208925995745,1.1345789352728015,220.571100653137,27.692841773855903,0.006799875746381,0.2457409529590723,-27.74834500052636,-142.53617836331074,-0.1143028756291774,8.221711721760343,142.65580702778254
Ferroli ,Idola M 3.2 6,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.5,,58.0,14,average,2327,5050,2.170176192522561,-213.690707254757,-0.0102520733144798,1.162910828308961,213.63763756572712,-492.6199554227909,0.0071953907448369,0.2163081632848051,492.5637411314386,-142.5471977861469,-0.111721300646514,8.187081107403877,142.6699371066386
Ferroli ,Idola M 3.2 8,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.65,,59.0,14,average,2704,5840,2.159763313609468,83.88335418945566,-0.0118510107937451,1.2398660789970697,-83.93896708784034,-144.9555812850369,0.0100705507508961,0.1163502056600303,144.90594753001952,-44.83470681116639,-0.1435522535828967,9.44565308017634,44.929408346063546
Ferroli ,Omnia M 3.2 8,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.65,,59.0,14,average,2704,5840,2.159763313609468,-278.1044833962438,-0.0118509971845782,1.239865621642832,278.048870481196,132.38266057689748,0.0100705812129754,0.116349789894538,-132.43229431042053,210.6020692408684,-0.1435521963735569,9.445651016310936,-210.50736759939855
Ferroli ,Idola M 3.2 14,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14,average,5318,10690,2.010154193305754,243.8351188225612,-0.0075770928290559,1.0597873364357635,-243.88121751946505,81.70269250856816,0.008155851601693,0.1706058504988691,-81.75808930184508,69.60630760773093,-0.1038373912058011,7.812576199956659,-69.43506926953164
Ferroli ,Idola M 3.2 16T,2021-10-21,Outdoor Air/Water,Regulated,1.0,R32,1.84,,68.0,20,average,5789,11520,1.9899809984453276,212.73932379262948,-0.0094975358743598,1.1317973156559396,-212.7889833537249,256.92425473619323,0.006524239174156,0.2359583528473036,-256.9829123702524,177.31840362724205,-0.1014991331183174,7.658574488859679,-177.14505832755071
FHE Manufacturing,InelioDynamic 10,2022-06-22,Outdoor Air/Water,Regulated,1.0,R410A,1.46,,69.0,5,average,2661,4870,1.8301390454716275,-71.54976623152912,-0.0093693631078424,1.122361007905733,71.4993898836084,-192.98995764762063,0.0103296525275646,0.0985364435214215,192.94143441026284,-73.6910235221729,-0.0860102480202399,6.5889586139932845,73.80927887132016
FHE Manufacturing,InelioDynamic 08,2022-06-22,Outdoor Air/Water,Regulated,1.0,R410A,1.3,,65.0,5,average,1824,3100,1.6995614035087718,-55.45232659792281,-0.015249674961876,1.412544429482917,55.39736399043735,809.8412135149516,0.0031629554090384,0.3813047646482621,-809.9049996408036,279.46461953405776,-0.077035734900573,6.130046778857883,-279.334460492116
FHE Manufacturing,InelioDynamic 13,2022-06-22,Outdoor Air/Water,Regulated,1.0,R410A,2.5,,69.0,5,average,3772,6110,1.61983032873807,212.7498288868816,-0.0020265029183795,0.8974005352128428,-212.7780028826293,-213.71543713106377,0.0121542888168761,-0.0195861841555268,213.66671356102177,144.00166171606597,-0.0624292001875691,5.690022814372495,-143.82673858547795
FHE Manufacturing,InelioDynamic 16 TRI,2022-06-22,Outdoor Air/Water,Regulated,1.0,R410A,3.1,,70.0,5,average,5329,8420,1.5800337774441733,70.60392149383938,-0.0002027930810621,0.7458590590305583,-70.63565633585296,-355.8818224543971,0.0154957289733979,-0.1695731449586625,355.8345247591169,-178.06161039175245,-0.0803323670815612,6.301210894610697,178.2170285417822
FHE Manufacturing,InelioDynamic 13 TRI,2022-06-22,Outdoor Air/Water,Regulated,1.0,R410A,2.5,,69.0,5,average,3772,6110,1.61983032873807,-89.30137861416016,-0.0020261456954667,0.897389580974172,89.27320460046909,212.76671308836256,0.0121543979487375,-0.0195899583849203,-212.81543643524887,141.78061893683167,-0.0624290058435001,5.690014538479652,-141.60569580517443
Frigicoll,KHP-MO 12 DVR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14,average,5100,10250,2.0098039215686274,159.44065462034817,-0.0021554799334017,0.8175434152355371,-159.4791662042292,212.766446942629,0.0129713423952545,-0.0415476921663206,-212.8157257693113,-195.82261620729813,-0.109343169582244,8.038418679569741,195.9823313673515
Frigicoll,KHP-MO 12 DTR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,20,average,5100,10250,2.0098039215686274,212.74472856907127,-0.0021541847717451,0.8174964648136526,-212.7832391269456,212.76644693085157,0.012971314672506,-0.0415466528717447,-212.8157257810882,35.16772767813478,-0.109343425145934,8.038428958461033,-35.00801306197141
Frigicoll,KHP-MO 14 DTR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,20,average,5318,10690,2.010154193305754,-9.36811281247451,-0.0075771439107858,1.0597892914703826,9.322014084034388,-43.12874731956589,0.0081556503047513,0.1706120292494677,43.07335068103114,79.60125864603589,-0.1038374363070234,7.812577816851349,-79.4300203550617
Frigicoll,KHP-MO 10 DVR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.65,,60.0,14,average,3027,6780,2.2398414271555995,39.64213415322047,-0.0100504120134206,1.1555489153359215,-39.69617429205105,139.5184024421408,0.0084199378213578,0.181013409788797,-139.57150184870775,-178.09105972636073,-0.13357105836887,9.139984498244386,178.21149396016415
Frigicoll,KHP-BI 6 DVR2+ KHPI-BI-10VR2L,2021-06-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,42.0,58.0,14,average,2327,5050,2.170176192522561,-141.50903386409965,-0.0102520876383363,1.1629119361934832,141.45596417445475,440.2226735219809,0.0071953907467111,0.2163073044428653,-440.27888775776375,212.8333941672052,-0.1117211920705956,8.187075966041487,-212.710654912992
Frigicoll,KHP-BI 4 DVR2+ KHPI-BI-10VR2L,2021-06-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,42.0,56.0,14,average,1793,3890,2.169548243167875,-13.935167659871771,-0.0079208334492423,1.134576658618759,13.8897699909591,-103.94938837412673,0.0067999339637602,0.2457401192585262,103.8938853221728,-204.72794054213557,-0.1143030302071538,8.221717614163612,204.84756872423495
Frigicoll,KHP-BI 6 DVR2+ KHPI-BI-10VR2XL,2021-06-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,42.0,58.0,14,average,2327,5050,2.170176192522561,-133.70345667390083,-0.0102520901240983,1.1629119297126544,133.65038699982182,212.76298827085668,0.0071953362548883,0.2163100300540306,-212.8192024763811,212.8333941672052,-0.1117211920705956,8.187075966041487,-212.710654912992
Frigicoll,KHP-MO 8 DVR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.65,,59.0,14,average,2704,5840,2.159763313609468,74.61778264955437,-0.0118509940718088,1.2398655122555762,-74.67339554482867,-183.04447711507285,0.0100704999746879,0.1163518224091087,182.99484346749256,0.6996750385594406,-0.14355217361058,9.44565016725391,-0.6049733781763325
Frigicoll,KHP-MO 22 DTR2,2021-03-31,Outdoor Air/Water,Regulated,1.0,R32,5.0,,73.0,18,average,11391,19820,1.7399701518742867,212.7426563054868,-0.0001339096446854,0.7015039623828364,-212.7853271221344,184.33497116772125,0.0160812711596002,-0.207238544614191,-184.38235028392896,70.69813332167983,-0.0972353663490173,7.320898985444107,-70.56268523700744
Frigicoll,KHP-MO 18 DTR2,2021-03-31,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18,average,9076,15610,1.7199206698986338,-178.1535263437322,-0.0010496054129155,0.7513805390961076,178.11164219742523,70.61060522714766,0.0170342181686791,-0.246334343607423,-70.65649249289504,-0.6727441574715647,-0.1028418953574682,7.524155400131317,0.7937540853266687
Frigicoll,KHP-BI 12 DVR2 + KHPM-BI 16 DVR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,64.0,14,average,5100,10250,2.0098039215686274,266.0488017340793,-0.0021549091872332,0.8175221020828127,-266.0873128546686,-99.99060171813508,0.0129713493209376,-0.0415468487626054,99.9413219516848,-160.26118267370634,-0.1093434794467081,8.038430267052652,160.4208974345053
Frigicoll,KHP-BI 10 DVR2 + KHPM-BI 10 DVR2,2021-03-02,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14,average,3027,6780,2.2398414271555995,-6.691085399958247,-0.0100504296609082,1.1555495702552234,6.637045243750849,99.03939648860268,0.0084199515485386,0.1810125171180901,-99.09249619638884,177.2961760145889,-0.1335707204011972,9.139971539455054,-177.17574120494604
Frigicoll,KHP-BI 10 DVR2+ KHPI-BI-10VR2L,2021-03-30,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14,average,3027,6780,2.2398414271555995,123.90174976048384,-0.0100504199149059,1.1555490959905497,-123.95578990459586,73.7950498982081,0.0084199698510285,0.1810120577664482,-73.84814944610001,52.91106864432578,-0.1335710966700868,9.139985830973204,-52.79063403427898
Frigicoll,KHP-BI 14 DVR2 + KHPI-BI-16VR2XL,2021-03-31,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,65.0,14,average,5318,10690,2.010154193305754,268.27805847308935,-0.0075772008282945,1.059791293838409,-268.32415724262063,212.76339256960208,0.008155676565496,0.1706105378643175,-212.81878944089453,88.48569559092704,-0.1038373629644252,7.812574850205297,-88.31445723211087
Frigicoll,KHP-BI 16 DTR2 + KHPI-BI-16VR2XL,2021-03-31,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,68.0,20,average,5789,11520,1.9899809984453276,238.70481551466327,-0.0094976508391133,1.131801673837756,-238.75447539875972,184.3293200480745,0.0065242391741585,0.2359579383073058,-184.3879778096995,-22.56639333780819,-0.1014991181711827,7.658573693059721,22.739738638323
Galmet Sp. z o.o. Sp. K.,Prima S 10GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14,average,3027,6780,2.2398414271555995,56.97494624671084,-0.0100504266740959,1.1555494686051495,-57.02898639828057,-50.15318012367315,0.0084199378214419,0.1810132550702226,50.10008055873286,-0.3280305205967018,-0.1335711039428167,9.139986071323024,0.4484649857893455
Galmet Sp. z o.o. Sp. K.,Prima 10GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.65,,60.0,14,average,3027,6780,2.2398414271555995,-271.9963869846596,-0.010050461151109,1.1555507461550298,271.9423468028329,-167.37517585511097,0.0084199504047649,0.1810131447083678,167.3220763168796,128.43045291121595,-0.1335709945724775,9.139981974382852,-128.3100183716275
Galmet Sp. z o.o. Sp. K.,Prima S3F 16GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,68.0,20,average,5789,11520,1.9899809984453276,168.28634884590178,-0.0094974309142273,1.1317936614277735,-168.33600857476227,-355.88750137024886,0.0065243011742224,0.2359563393181894,355.82884427155307,177.31830909558107,-0.1014989144155844,7.658566145225413,-177.1449635897033
Galmet Sp. z o.o. Sp. K.,Prima S 16GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,68.0,14,average,5789,11520,1.9899809984453276,239.3913918548839,-0.0094975760677837,1.1317990183040965,-239.4410516889465,164.7823513990744,0.0065244340134771,0.2359499343782464,-164.8410087606349,-24.78715884798878,-0.1014990126732418,7.658569754147464,24.96050422379428
Galmet Sp. z o.o. Sp. K.,Prima S 14GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,65.0,14,average,5318,10690,2.010154193305754,3.4110690939270825,-0.0075771367025108,1.0597890189953452,-3.457167819522285,-23.17274444344634,0.0081556503048038,0.170612242945478,23.11734782738429,-213.58515952069405,-0.1038372482801053,7.812569520844216,213.7563979945382
Galmet Sp. z o.o. Sp. K.,Prima S 4GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,56.0,14,average,1793,3890,2.169548243167875,-194.31665103878825,-0.0079203811311445,1.1345598336667646,194.27125391990825,-752.7218544489185,0.0068000067235629,0.2457370975530386,752.6663515204724,-213.612382250019,-0.1143029261391903,8.221712868921465,213.7320112543498
Galmet Sp. z o.o. Sp. K.,Prima 14GT,2021-04-14,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14,average,5318,10690,2.010154193305754,-44.8997939980754,-0.0075771455898094,1.0597892766949537,44.85369525916951,-355.8858074774668,0.0081556503048032,0.1706132061945012,355.83041090167706,-231.35403353882987,-0.1038375780036307,7.812583293929139,231.5252716211733
GD Midea Heating & Ventilating Equipment Co.. Ltd.,MHA-V8W/D2N8-B+HBTA100/190C****GN8-B,2020-12-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,59.0,14,average,2704,5840,2.159763313609468,-164.92030533736943,-0.0118510183970821,1.239866329009493,164.86469242626134,-0.220020363335113,0.0100705482124111,0.116350465461078,0.1703864795517411,-106.47271132551556,-0.1435521562710743,9.445649495934685,106.56741300128216
