Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group,P_el_n,P_th_max
AUDH + AEI1G140EMX3PH,-0.08163752726521348,-0.027831699493180616,2.7785651664952407,-0.04224632689050077,0.010433732376255254,0.2971922222406229,0.12702667821399424,-0.08902409857131309,6.6656100140373,1.0,4146,8280
AEROTOP MONO 11M-R,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO 11M-RL,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT LITE 110 M-T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT LITE 110 M-T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT PLUS 110 M-T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT PLUS 110 M-T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS PLUS 110 M-T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS POCKET 110 M-T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO 11M-CR,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT COMPACT 110 M-T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M-T - 300 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M-T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS COMPACT 110 M-T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS FLEX 110 M-T - 300 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS FLEX 110 M-T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT COMPACT 110 M-T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M-T - 300,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M-T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO 11M-RX,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO 11M-RXL,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT LITE 110 M LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT LITE 110 M,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT PLUS 110 M LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT PLUS 110 M,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS PLUS 110 M NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS POCKET 110 M NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO 11M-CRX,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT COMPACT 110 M LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M - 300 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS COMPACT 110 M NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS FLEX 110 M NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS FLEX 110 M - 300 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT COMPACT 110 M,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT FLEX 110 M - 300,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M PLUS 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M PLUS 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M LIGHT 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M LIGHT 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M FLEX 11 180 e,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M FLEX 11 T 180 e,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M FLEX 11 300 e,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M FLEX 11 T 300 e,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M COMPACT 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M COMPACT 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M HYBRIDall 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ENERGION M HYBRIDall 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ATAG p ENERGION M HYBRIDzone 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ATAG p ENERGION M HYBRIDzone 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ATAG i ENERGION M HYBRIDzone 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ATAG i ENERGION M HYBRIDzone 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID 11 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID 11 T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID FLEX 11 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID FLEX 11 T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID UNIVERSAL 11 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M HYBRID UNIVERSAL 11 T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID 11 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID 11 T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID FLEX 11 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID FLEX 11 T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID UNIVERSAL 11 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M HYBRID UNIVERSAL 11 T,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP HYBRID MINI EVO 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP HYBRID UNIVERSAL 11,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M FLEX IN 11 NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
NIMBUS M FLEX IN 11 T NET,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M FLEX IN 11 LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
ARIANEXT M FLEX IN 11 T LINK,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO BUILT-IN 11M-CRX,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP MONO BUILT-IN 11M-CR,-0.11588186046407992,-0.014606527772193277,2.743746770862044,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0,3483,10220
AEROTOP SPLIT 11M-R,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
ARIANEXT PLUS 110 S-T LINK,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
ARIANEXT PLUS 110 S-T,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
NIMBUS PLUS 110 S-T NET,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
AEROTOP SPLIT 11M-CR,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
ARIANEXT COMPACT 110 S-T LINK,-0.11318930603255606,-0.011874859108426918,2.686005861640967,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0,3386,10210
