Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],PSB [W],Prated [W],SPL indoor [dBA],SPL outdoor [dBA],Climate,T_amb [°C],T_in [°C],T_out [°C],P_th [W],P_el [W],COP
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,16.0,,,average,-7,-7,34,13500,4856,2.78
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,14.0,,,average,-7,-7,52,12300,6089,2.02
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,16.0,,,average,2,2,30,9000,2256,3.99
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,14.0,,,average,2,2,42,7900,2590,3.05
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,16.0,,,average,7,7,27,6100,997,6.12
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,14.0,,,average,7,7,36,5100,1116,4.57
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,16.0,,,average,12,12,24,3100,395,7.84
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,R410a,3.6,17,14.0,,,average,12,12,30,2100,440,4.77
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,16.0,,73.0,average,-7,-7,34,12000,4528,2.65
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,14.0,,73.0,average,-7,-7,52,11700,5879,1.99
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,16.0,,73.0,average,2,2,30,8600,2166,3.97
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,14.0,,73.0,average,2,2,42,7800,2583,3.02
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,16.0,,73.0,average,7,7,27,5600,929,6.03
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,14.0,,73.0,average,7,7,36,5100,1085,4.7
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,16.0,,73.0,average,12,12,24,4000,468,8.54
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,R410a,3.6,27,14.0,,73.0,average,12,12,30,2800,530,5.28
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,5.0,,64.0,average,-7,-7,34,4100,1439,2.85
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,-7,-7,52,5900,2950,2.0
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,5.0,,64.0,average,2,2,30,2400,530,4.53
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,2,2,42,3700,1164,3.18
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,5.0,,64.0,average,7,7,27,1700,279,6.09
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,7,7,36,2500,553,4.52
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,5.0,,64.0,average,12,12,24,1300,145,8.95
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,12,12,30,1100,216,5.09
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,66.0,average,-7,-7,34,5800,2071,2.8
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,-7,-7,52,5900,2950,2.0
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,66.0,average,2,2,30,3600,861,4.18
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,2,2,42,3700,1164,3.18
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,66.0,average,7,7,27,2300,360,6.39
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,7,7,36,2500,553,4.52
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,66.0,average,12,12,24,1400,152,9.24
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,7.0,,64.0,average,12,12,30,1100,216,5.09
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,-7,-7,34,7830,3222,2.43
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,-7,-7,52,7700,3889,1.98
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,2,2,30,4950,1338,3.7
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,2,2,42,4900,1623,3.02
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,7,7,27,3180,520,6.11
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,7,7,36,3200,685,4.67
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,12,12,24,1510,202,7.47
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,R410a,2.4,16,9.0,,,average,12,12,30,1400,227,6.16
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.17,35.0,70.0,average,-7,-7,34,12040,4331,2.78
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.03,35.0,70.0,average,-7,-7,52,10920,5903,1.85
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.17,35.0,70.0,average,2,2,30,8370,2391,3.5
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.03,35.0,70.0,average,2,2,42,8290,2950,2.81
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.17,35.0,70.0,average,7,7,27,7010,1085,6.46
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.03,35.0,70.0,average,7,7,36,6610,1403,4.71
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.17,35.0,70.0,average,12,12,24,9300,1022,9.1
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.03,35.0,70.0,average,12,12,30,8870,1197,7.41
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.46,35.0,69.0,average,-7,-7,34,9910,3281,3.02
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,11.94,35.0,69.0,average,-7,-7,52,8600,4257,2.02
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.46,35.0,69.0,average,2,2,30,6650,1554,4.28
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,11.94,35.0,69.0,average,2,2,42,6570,2060,3.19
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.46,35.0,69.0,average,7,7,27,5690,879,6.47
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,11.94,35.0,69.0,average,7,7,36,5300,998,5.31
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.46,35.0,69.0,average,12,12,24,7470,941,7.94
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,11.94,35.0,69.0,average,12,12,30,7070,918,7.7
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.19,,,average,-7,-7,34,12060,4020,3.0
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,17.41,,,average,-7,-7,52,12120,5941,2.04
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.19,,,average,2,2,30,8460,2274,3.72
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,17.41,,,average,2,2,42,9370,3103,3.02
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.19,,,average,7,7,27,7010,1000,7.01
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,17.41,,,average,7,7,36,6610,1247,5.3
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.19,,,average,12,12,24,9300,947,9.82
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,17.41,,,average,12,12,30,8870,1112,7.98
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,8.73,35.0,67.0,average,-7,-7,34,7720,2902,2.66
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,9.7,35.0,67.0,average,-7,-7,52,8580,4423,1.94
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,8.73,35.0,67.0,average,2,2,30,4610,1048,4.4
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,9.7,35.0,67.0,average,2,2,42,5110,1664,3.07
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,8.73,35.0,67.0,average,7,7,27,4680,717,6.53
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,9.7,35.0,67.0,average,7,7,36,4480,877,5.11
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,8.73,35.0,67.0,average,12,12,24,5630,660,8.53
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,9.7,35.0,67.0,average,12,12,30,5530,746,7.41
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.31,,,average,-7,-7,34,9810,3371,2.91
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.66,,,average,-7,-7,52,9550,4872,1.96
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.31,,,average,2,2,30,6630,1528,4.34
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.66,,,average,2,2,42,7590,2489,3.05
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.31,,,average,7,7,27,5690,881,6.46
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.66,,,average,7,7,36,5300,1060,5.0
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,12.31,,,average,12,12,24,7470,938,7.96
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.66,,,average,12,12,30,7070,1013,6.98
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.84,35.0,70.0,average,-7,-7,34,10930,4018,2.72
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.12,35.0,70.0,average,-7,-7,52,10680,5742,1.86
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.84,35.0,70.0,average,2,2,30,7520,2130,3.53
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.12,35.0,70.0,average,2,2,42,8380,3004,2.79
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.84,35.0,70.0,average,7,7,27,6580,1044,6.3
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.12,35.0,70.0,average,7,7,36,6220,1326,4.69
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,13.84,35.0,70.0,average,12,12,24,8500,880,9.66
Airwell Residential,PAC-BT-UE-16KW-H11,2019-09-11,Outdoor Air/Water,R410a,3.9,19,15.12,35.0,70.0,average,12,12,30,8220,1046,7.86
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,14.37,35.0,70.0,average,-7,-7,34,11290,3880,2.91
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,16.47,35.0,70.0,average,-7,-7,52,11260,5602,2.01
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,14.37,35.0,70.0,average,2,2,30,8029,2200,3.65
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,16.47,35.0,70.0,average,2,2,42,8950,3055,2.93
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,14.37,35.0,70.0,average,7,7,27,6580,962,6.84
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,16.47,35.0,70.0,average,7,7,36,6220,1165,5.34
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,14.37,35.0,70.0,average,12,12,24,8500,814,10.44
Airwell Residential,PAC-BT-UE-16KW-H13,2019-09-11,Outdoor Air/Water,R410a,3.9,19,16.47,35.0,70.0,average,12,12,30,8220,969,8.48
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,4.43,35.0,60.0,average,-7,-7,34,3850,1292,2.98
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,3.02,35.0,60.0,average,-7,-7,52,2620,1394,1.88
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,4.43,35.0,60.0,average,2,2,30,2320,580,4.0
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,3.02,35.0,60.0,average,2,2,42,1760,518,3.4
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,4.43,35.0,60.0,average,7,7,27,2600,377,6.9
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,3.02,35.0,60.0,average,7,7,36,2400,473,5.07
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,4.43,35.0,60.0,average,12,12,24,3470,356,9.74
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,3.02,35.0,60.0,average,12,12,30,3260,414,7.88
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.13,35.0,62.0,average,-7,-7,34,4510,1611,2.8
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.39,35.0,62.0,average,-7,-7,52,4770,2472,1.93
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.13,35.0,62.0,average,2,2,30,2990,673,4.44
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.39,35.0,62.0,average,2,2,42,2910,915,3.18
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.13,35.0,62.0,average,7,7,27,2960,463,6.39
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.39,35.0,62.0,average,7,7,36,2470,508,4.86
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.13,35.0,62.0,average,12,12,24,3430,480,7.14
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.5,17,5.39,35.0,62.0,average,12,12,30,3240,545,5.95
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,5.9,35.0,65.0,average,-7,-7,34,5260,2130,2.47
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,6.03,35.0,65.0,average,-7,-7,52,5330,2994,1.78
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,5.9,35.0,65.0,average,2,2,30,3100,697,4.45
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,6.03,35.0,65.0,average,2,2,42,3190,973,3.28
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,5.9,35.0,65.0,average,7,7,27,3680,586,6.28
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,6.03,35.0,65.0,average,7,7,36,3480,722,4.82
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,5.9,35.0,65.0,average,12,12,24,4530,565,8.02
Airwell Residential,PAC-BT-UE-8KW-H11,2019-09-11,Outdoor Air/Water,R410a,2.8,17,6.03,35.0,65.0,average,12,12,30,4400,630,6.98
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,-7,-7,34,10520,3653,2.88
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,-7,-7,52,11290,5507,2.05
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,2,2,30,6500,1566,4.15
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,2,2,42,7310,2328,3.14
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,7,7,27,4120,718,5.74
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,7,7,36,4960,1167,4.25
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,12,12,24,2230,413,5.4
Airwell Residential,WELLEA MONOBLOC 12 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,12,12,30,2370,480,4.94
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,-7,-7,34,10520,3653,2.88
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,-7,-7,52,11290,5507,2.05
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,2,2,30,6500,1566,4.15
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,2,2,42,7310,2328,3.14
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,7,7,27,4120,718,5.74
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,7,7,36,4960,1167,4.25
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,12.0,,68.0,average,12,12,24,2230,413,5.4
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,13.0,,68.0,average,12,12,30,2370,480,4.94
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,-7,-7,34,12470,4391,2.84
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,-7,-7,52,12180,5941,2.05
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,2,2,30,7480,1785,4.19
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,2,2,42,7840,2465,3.18
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,7,7,27,5040,841,5.99
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,7,7,36,5210,1214,4.29
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,12,12,24,2230,421,5.3
Airwell Residential,WELLEA MONOBLOC 14 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,12,12,30,2570,500,5.14
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,-7,-7,34,12470,4391,2.84
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,-7,-7,52,12180,5941,2.05
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,2,2,30,7480,1785,4.19
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,2,2,42,7840,2465,3.18
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,7,7,27,2230,421,5.3
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,7,7,36,2570,500,5.14
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,12,12,24,2230,421,5.3
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,14.0,,71.0,average,12,12,30,2570,500,5.14
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,-7,-7,34,14150,5202,2.72
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,-7,-7,52,12900,6324,2.04
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,2,2,30,8920,2139,4.17
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,2,2,42,8250,2570,3.21
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,7,7,27,5640,962,5.86
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,7,7,36,5450,1262,4.32
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,12,12,24,2470,393,6.28
Airwell Residential,WELLEA MONOBLOC 16 KW 1PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,12,12,30,2570,502,5.12
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,-7,-7,34,14150,5202,2.72
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,-7,-7,52,12900,6324,2.04
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,2,2,30,8920,2139,4.17
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,2,2,42,8250,2570,3.21
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,7,7,27,5640,962,5.86
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,7,7,36,5450,1262,4.32
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,16.0,,71.0,average,12,12,24,2470,393,6.28
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,R32,2.8,9,15.0,,71.0,average,12,12,30,2570,502,5.12
Airwell Residential,WELLEA MONOBLOC 5KW,2020-01-17,Outdoor Air/Water,R32,2.0,9,7.0,,61.0,average,-7,-7,34,5880,2021,2.91
Airwell Residential,WELLEA MONOBLOC 5KW,2020-01-17,Outdoor Air/Water,R32,2.0,9,7.0,,61.0,average,-7,-7,52,5830,2959,1.97
Airwell Residential,WELLEA MONOBLOC 5KW,2020-01-17,Outdoor Air/Water,R32,2.0,9,7.0,,61.0,average,2,2,30,3640,831,4.38
