Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Mitsubishi,PUD-SWM60VAA(-BS) + E*ST17D-*M*D,2020-11-30,Outdoor Air/Water,Regulated,1.0,R32,1.3,41.0,55.0,15.0,average,2536.0,5300.0,2.09,-178.1365607215176,-0.0009232256443995,0.9489990825574248,178.11909486198107,-99.97919272749974,0.0164553310354826,-0.069575148662238,99.95240561187916,4.067684581924559,-0.0887253771017291,7.237342370460733,-3.906586759212251
Mitsubishi,PUD-SWM80VAA(-BS) + E*ST17D-*M*D,2020-11-30,Outdoor Air/Water,Regulated,1.0,R32,1.3,41.0,55.0,15.0,average,3498.0,7100.0,2.03,-0.4611633874019532,-0.0010516988163451,0.8326108245413374,0.4343076746067424,-43.12292492372372,0.0146933452562298,-0.1000343522190773,43.079130766176526,-38.12361824867633,-0.0887238649122742,7.232349460993308,38.3032706128797
Mitsubishi,PUZ-WM60VAA(-BS) + EHPT17X-VM*D,2020-06-22,Outdoor Air/Water,Regulated,1.0,R32,2.2,40.0,58.0,15.0,average,2345.0,5300.0,2.26,177.21398711818725,-0.0044704474017642,1.0034181019300197,-177.24181237606473,-156.8525408162944,0.0118091662228406,0.0523303325688949,156.80901331772156,230.62509133610936,-0.1038389235390103,8.11702377254911,-230.4554661110448
Mitsubishi,PUZ-WM85VAA(-BS) + EHPT17X-VM*D,2020-06-22,Outdoor Air/Water,Regulated,1.0,R32,2.2,40.0,58.0,15.0,average,3623.0,7500.0,2.07,212.7488855158611,0.0009352216247671,0.7012722571009938,-212.77891073693056,-55.85585758178202,0.0153931154464422,-0.1471004510126478,55.81028088178883,-133.62748730693988,-0.1108055985170458,8.316727192299412,133.81990591562754
Mitsubishi,PUHZ-SW75VAA(-BS) + EHSD-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,3.0,40.0,58.0,15.0,average,3088.0,6300.0,2.04,35.06812612417699,-0.0010015294970072,0.7747869110051907,-35.09938545149676,-43.130558282822335,0.0076308544860893,0.1855332978304422,43.07158274207914,-71.43312660539372,-0.0678922549866131,6.184816576766049,71.62212040116057
Mitsubishi,PUHZ-SW75VAA + EHST17D-VM*D,2020-02-14,Outdoor Air/Water,Regulated,1.0,R410a,3.0,41.0,58.0,15.0,average,3088.0,6300.0,2.04,35.06812612417699,-0.0010015294970072,0.7747869110051907,-35.09938545149676,241.1956548123981,0.0090507790311244,0.1281052297109458,-241.25147503384056,-75.82168491757264,-0.0611179361730569,5.909982534626746,75.99338392932458
Mitsubishi,PUHZ-SW75VHA(-BS) + EHSD-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,3.2,40.0,68.0,15.0,average,3231.0,6300.0,1.95,-107.06992644176408,-0.0025040054077011,0.8857302037370937,107.05063710595304,241.2004947835744,0.0137291580876137,-0.0700272716575712,-241.2465583295633,239.49825261355505,-0.080422625260961,6.668082034406307,-239.34426808805955
Mitsubishi,PUD-SHWM100VAA(-BS) + E*ST20D-M*D,2020-10-06,Outdoor Air/Water,Regulated,1.0,R32,1.7,41.0,59.0,15.0,average,4083.0,8900.0,2.18,194.9815733427908,-0.0023659022420425,0.8542502078384028,-195.01139725302147,243.94679666058005,0.0143213604821651,-0.073699543683632,-243.99004340235763,230.6254252126905,-0.0794442693216753,6.931061987538106,-230.44904415060003
Mitsubishi,PUD-SHWM120VAA(-BS) + E*ST20D-M*D,2020-10-06,Outdoor Air/Water,Regulated,1.0,R32,1.7,41.0,60.0,15.0,average,4953.0,10600.0,2.14,212.7480137128504,-0.0008229518258718,0.7740895924631871,-212.7798332671132,277.44748963722753,0.0124762992739447,-0.0038418640155604,-277.49645977178403,-142.50822738064517,-0.0776988279550221,6.8074708943529,142.6977783255249
Mitsubishi,PUD-SHWM140VAA(-BS) + E*ST20D-M*D,2020-10-06,Outdoor Air/Water,Regulated,1.0,R32,1.7,41.0,62.0,15.0,average,5767.0,12400.0,2.15,212.7471601950052,-0.0002370183474079,0.7384477663585705,-212.7807030321921,200.1239141876658,0.01129774610062,0.0520184860250389,-200.17416035254425,-80.30939672989001,-0.0884150647144606,7.2489343292472705,80.51842061846989
Mitsubishi,PUZ-HWM140VHA(-BS),2020-07-27,Outdoor Air/Water,Regulated,1.0,R32,3.3,40.0,67.0,15.0,average,6263.0,12400.0,1.98,70.60365713681192,-0.0005768179636375,0.7446398669925803,-70.63591947165347,-469.6152622406564,0.0110826423008468,0.0301014152264985,469.56075105093225,32.95507466689677,-0.0802135633729013,6.743947281106867,-32.78053356226195
Mitsubishi,PUHZ-SHW140YHA + EHST30C-M*D,2020-02-14,Outdoor Air/Water,Regulated,1.0,R410a,5.5,40.0,70.0,22.0,average,7609.0,14000.0,1.84,212.74682855745863,-0.0042376527132755,0.911202359682634,-212.7811138403045,312.4351299177491,0.0107076653673812,0.0480796880436416,-312.4882862101928,139.5690852781101,-0.0682222892050277,6.172260276599355,-139.37576217329752
Mitsubishi,PUHZ-SHW230YKA2 + EHSE-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,7.7,,,22.0,average,9667.0,20300.0,2.1,31.18450163576425,-0.0055959312737806,1.017546079965068,-31.209501954694808,212.77173559023151,0.0139398488433015,-0.0330471760081407,-212.81028306584807,212.82726509817712,-0.0789454022185426,6.642902174755891,-212.7098804291361
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST17D-*M*D,2020-11-30,Outdoor Air/Water,Regulated,1.0,R32,1.4,41.0,55.0,15.0,average,2477.0,5300.0,2.14,-178.1365607215176,-0.0009232256443995,0.9489990825574248,178.11909486198107,45.17399782824392,0.0163452480772952,-0.0627849632541136,-45.20044531564293,-62.84158532256927,-0.0853836882492517,7.17679371852639,63.00609118373683
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST17D-*M*D,2020-11-30,Outdoor Air/Water,Regulated,1.0,R32,1.4,41.0,56.0,15.0,average,3318.0,7100.0,2.14,-0.4611633874019532,-0.0010516988163451,0.8326108245413374,0.4343076746067424,212.7694152571908,0.014153584408552,-0.0674935693631136,-212.81268960960853,-70.32766486223412,-0.087374939645826,7.262718593241942,70.51074913475952
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,4.6,40.0,59.0,15.0,average,3756.0,8000.0,2.13,212.753215398022,-0.0029422588692896,0.9241426944632708,-212.77451924113012,183.3226347501927,0.0122809834554916,0.0142277713381657,-183.36789908488777,-71.45701506161369,-0.0811467491043262,6.836908120286794,71.6013056997468
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,4.6,40.0,60.0,15.0,average,5283.0,11200.0,2.12,212.74566917365047,-0.0054362202563386,0.9669742909998018,-212.78233214871096,702.4311941750627,0.0110807146797303,0.0609439503406975,-702.478646315951,177.67083849577358,-0.0754688477173951,6.64225617453895,-177.51848550245293
Mitsubishi,PUHZ-SHW80VHA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,5.5,40.0,69.0,15.0,average,3922.0,8000.0,2.04,212.75624772332336,-0.00468595556717,0.9891885347671536,-212.77142142495623,252.8470341415083,0.0117908481147737,0.0201603588819735,-252.89635080728817,144.0024306057394,-0.0762697993630651,6.642426807593669,-143.82761701782445
Mitsubishi,PUHZ-SHW112VHA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,5.5,40.0,70.0,15.0,average,5714.0,11200.0,1.96,-75.98171494907304,-0.0058156399844354,0.9919659533162424,75.95088592390995,-100.8041810978802,0.0108595357957656,0.0618186475812545,100.7543401906048,212.8574114648721,-0.0742425862649562,6.478648565256099,-212.6782150350684
Mitsubishi,PUHZ-SHW140YHA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,5.5,40.0,70.0,22.0,average,7609.0,14000.0,1.84,212.74682855745863,-0.0042376527132755,0.911202359682634,-212.7811138403045,-99.99257574501549,0.0107480166783377,0.0459516739835553,99.9393633743922,249.2333947544888,-0.0689092593261631,6.202542707213532,-249.04054811299105
Mitsubishi,PUHZ-SHW112YHA(-BS) + EHSC-M*C,2020-04-09,Outdoor Air/Water,Regulated,1.0,R410a,5.5,40.0,70.0,22.0,average,5714.0,11200.0,1.96,-75.98171494907304,-0.0058156399844354,0.9919659533162424,75.95088592390995,124.5235528995398,0.0108595167579125,0.0600490240817366,-124.57364694168376,-38.12248551856676,-0.0743664312634954,6.497700496143109,38.30209849511751
Nibe,F1145-10 1x230,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.1,45.0,,7.0,average,2412.0,8200.0,3.4,0.0118881397590601,-0.0118881479492215,1.582823850906024,-0.0035952557773493,-0.0085816391713706,0.0085816385950827,0.5743287516920963,0.0036210544409932,0.086303173884348,-0.0863031886742609,7.597644897064091,-0.0327779368398421
Nibe,F1145-12 1x230,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.0,45.0,,7.0,average,3418.0,10800.0,3.16,0.0049920352452665,-0.0049920335682889,1.2450885742927595,-0.0014858240526374,-0.0131372390208561,0.0131372385259172,0.3386673367013927,0.0046093475642924,0.0826473993254295,-0.0826473985494846,7.198787684410613,-0.0304381027599159
Nibe,F1145-5 1x230,2020-12-17,Brine/Water,On-Off,5.0,R407c,1.2,43.0,,7.0,average,1171.0,3500.0,2.99,0.0197178087404914,-0.0197178043851333,1.9896353024715208,-0.0054224674437596,-0.0056965718222056,0.0056965651842185,0.7332941491022378,0.0038143234949887,0.0861195050901507,-0.0861195217008238,7.202503681455505,-0.0341843184933035
Nibe,F1145-8 1x230,2020-12-17,Brine/Water,On-Off,5.0,R407c,1.7,45.0,,7.0,average,2294.0,7500.0,3.27,0.0052528666835635,-0.0052528666835772,1.262871789915743,-0.0016108088574571,-0.0140096003341723,0.0140095983469294,0.3090102355653947,0.0051234440422774,0.0915093163511449,-0.0915093158131021,7.696225837180174,-0.0344551733265355
Nibe,F2120-16,2020-05-05,Outdoor Air/Water,Regulated,1.0,R410a,3.0,,55.0,25.0,average,4399.0,10910.0,2.48,-142.60476086827265,0.0015794036673701,0.6908675120855265,142.58768089546822,-214.2403143878438,0.0158689075762633,-0.1513950961627331,214.1983645099787,212.8269941485783,-0.0872512271168889,7.443291988236573,-212.7131467790709
Nibe,NIBE AMS 20-6 + HBS 20-6,2020-12-08,Outdoor Air/Water,Regulated,1.0,R32,1.3,35.0,54.0,11.0,average,2585.0,5040.0,1.95,212.74884510911568,0.0036212350449665,0.5366085228624142,-212.7789266484044,-43.12286868972228,0.0190546871671708,-0.3352740106734436,43.07933925482653,52.94505118984462,-0.1140207677316804,8.352490645245789,-52.78198749220561
Ochsner,TERRA 11 HPLA,2020-09-30,Brine/Water,On-Off,5.0,R410a,2.03,48.0,0.0,9.0,average,3098.0,9200.0,2.97,5.420117378812329e-06,-5.184303976076832e-06,1.0361954410805407,0.0052373053177091,-2.49555767866394e-05,2.4635472886553223e-05,0.8955909368351491,-0.0152322755633114,0.0005170628780005,-0.0005184215846754,3.5130034339368703,0.0842338517036481
Ochsner,"TERRA 11 HPLB, average",2020-09-30,Brine/Water,On-Off,5.0,R410a,2.13,50.0,0.0,10.0,average,3135.0,9500.0,3.03,0.0051306779290963,-0.00513067439033,1.2515345009338632,-0.0015516366943852,-0.0191759307346507,0.0191759310645484,0.0611370215890406,0.0064209831966555,0.1254569780289572,-0.125456978029256,8.988247217946986,-0.0423324566260877
Ochsner,"TERRA 14 HPLA, AVERAGAE CLIMATE",2020-09-30,Brine/Water,On-Off,5.0,R410a,2.3,50.0,,9.0,average,3805.0,12100.0,3.18,-0.0017200863064565,0.0017201383024104,0.9525539336463498,0.0055165776339497,0.0061067841991052,-0.0061067421576863,1.1813515981074951,-0.0173024306458862,-0.0289582043824588,0.0289579105271016,2.3526343682355617,0.0887678868347811
Ochsner,"TERRA 14 HPLB, average climate",2020-09-30,Brine/Water,On-Off,5.0,R410a,2.25,50.0,0.0,10.0,average,3811.0,11700.0,3.07,0.0068345999106459,-0.006834593122307,1.3344942327265594,-0.0021927873301655,-0.0175916011347548,0.0175915982690696,0.140486059436193,0.0059454425771872,0.1205040006918929,-0.1205040006920015,8.80174067707463,-0.0412616152248768
Ochsner,"TERRA 18 HPLA, average climate",2020-09-30,Brine/Water,On-Off,5.0,R410a,2.35,53.0,0.0,9.0,average,5282.0,15900.0,3.01,0.0042882839009263,-0.004288279829132,1.2101127551835027,-0.0012934392754171,-0.0179467185598768,0.01794671763776,0.1192935458829327,0.0058799915784817,0.1098691176191471,-0.1098690946522717,8.245622241832647,-0.0364634641839984
Ochsner,"TERRA 6 HPLA , average climate",2020-09-30,Brine/Water,On-Off,5.0,R410a,1.4,43.0,0.0,9.0,average,1803.0,5300.0,2.94,0.0061765125111392,-0.0061765190372723,1.2999681773717024,-0.0021319008449017,-0.0202754742087702,0.0202754644034683,0.0057959585359253,0.0066816632758207,0.1378518402546032,-0.1378517937413598,9.47003240064141,-0.0468220040109616
Ochsner,"TERRA 6 HPLB, AVERAGE CLIMATE",2020-09-30,Brine/Water,On-Off,5.0,R410a,1.4,46.0,,10.0,average,1738.0,5300.0,3.05,0.006867151530011,-0.0068671487621114,1.336110114468413,-0.0023059271655213,-0.0180920818396033,0.0180920854163818,0.1143873714636564,0.0060300373488412,0.125026907310325,-0.1250268789196696,8.99477213874987,-0.0427066257378112
Ochsner,"TERRA 8 HPLA , average climate",2020-09-30,Brine/Water,On-Off,5.0,R410a,1.72,52.0,0.0,9.0,average,2280.0,7000.0,3.07,0.004460473627589,-0.0044604761109546,1.2177149706272563,-0.0015592947552121,-0.019699973612254,0.0196999704286342,0.0325843010873309,0.0062935608581912,0.1295707499772184,-0.1295707220423227,9.224322057098846,-0.0429510002462332
Ochsner,"TERRA 8 HPLB, average climate",2020-09-30,Brine/Water,On-Off,5.0,R410a,1.9,,,10.0,average,2448.0,7000.0,2.86,0.0054154405785264,-0.0054154435118693,1.2638871545107873,-0.0018007745416078,-0.0214102044989214,0.0214102039654291,-0.050063849753979,0.0069896874198036,0.1423003567064846,-0.1423003806375823,9.588210155760006,-0.047252731250719
Panasonic Marketing Europe,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,Regulated,1.0,R32,1.3,,59.0,10.0,average,1957.0,4500.0,2.3,212.7572041460257,-0.0005889386789307,0.8135183680198925,-212.7703621697105,-199.5036317607156,0.0107503575072001,0.0426961230700451,199.44616104715928,137.35771873736357,-0.106099526690075,8.213026403692002,-137.17332023690994
Panasonic Marketing Europe,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,Regulated,1.0,R32,1.3,,59.0,10.0,average,3333.0,6200.0,1.86,-93.7072330327382,0.0052449441488463,0.5036006487637583,93.68925364098936,-71.55241414290685,0.0221637835583179,-0.454768211540539,71.51481333266273,16.28822493274648,-0.1239648747262515,8.604021613369017,-16.14007609628339
Panasonic Marketing Europe,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,Regulated,1.0,R32,1.3,,59.0,10.0,average,3465.0,7000.0,2.02,212.751634391199,0.003268941375223,0.5766253763541094,-212.7760413005696,184.33643173244425,0.0177192885517368,-0.2485268485166989,-184.3808990326864,142.78363369790057,-0.1147868501735126,8.254951294785673,-142.6144632349561
Panasonic Marketing Europe,WH-MXC09H3E5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R410a,2.3,,,12.0,average,3649.0,7700.0,2.11,212.7530477549586,-0.0053482511333684,1.0211220502092309,-212.7747376635063,236.23614948685903,0.0090646587792748,0.1321969601408669,-236.2935156204836,-106.54526581606316,-0.0947092221910037,7.284072069501525,106.68499663743528
Panasonic Marketing Europe,WH-MXC12H6E5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R410a,2.3,,,12.0,average,5320.0,10800.0,2.03,212.749881131608,-0.0022716624787601,0.8220738002461483,-212.7779250565852,628.6298585369842,0.0122805140707668,-0.0079429933477123,-628.6775756777704,283.3673668742573,-0.0875056607554198,6.967419116839392,-283.2093417993224
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R32,0.9,,,8.0,average,1193.0,2600.0,2.18,283.8121982421185,-0.0169567566683706,1.4838574675599487,-283.8608269853641,-71.56577667916864,-0.0001390505561501,0.5121154470313913,71.49181225378004,132.90629829364167,-0.1194212687026444,8.597577056569857,-132.71700419118008
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R32,0.9,,,8.0,average,1762.0,3400.0,1.93,-142.6201689292297,-0.0116936954301219,1.242206515146589,142.57337935007348,-116.08316729448696,0.0057117505902103,0.2363054958094577,116.01657307107712,221.7563143842173,-0.1211408112064036,8.610417137346824,-221.5580864763901
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD07JE5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R32,1.27,,,10.0,average,3387.0,6300.0,1.86,212.75492094353407,0.005637653255258,0.4813072439131895,-212.7726374052962,174.17517999382704,0.0224235806370843,-0.4687746181301229,-174.21258950918536,16.28822493274648,-0.1239648747262515,8.604021613369017,-16.14007609628339
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Regulated,1.0,R32,1.27,,,10.0,average,3333.0,6200.0,1.86,-20.455557244442858,-0.0019311435229537,0.8215171703316282,20.42701661653095,-71.55825967002437,0.0154670048666298,-0.1735306601709461,71.50883366776438,243.94823530292413,-0.1192244358019839,8.39251546844402,-243.7883568583606
Samsung Electronics Air Conditioner Europe ,AE120RXYDEG/EU & AE200RNWMEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,2.2,44.0,64.0,22.0,average,4907.0,10600.0,2.16,48.3903453424166,-0.0063433872384574,0.9977601118372478,-48.42915630690645,-294.0156717510097,0.0068791823334663,0.2219601527916165,293.9564321102545,216.90733808216123,-0.104569106699519,7.881634972621554,-216.7286443007696
Samsung Electronics Air Conditioner Europe ,AE120RXYDEG/EU & MIM-E03CN,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,2.2,44.0,64.0,22.0,average,4917.0,10620.0,2.16,-53.77587114763409,-0.0064300189011962,0.999007981765771,53.73697250555131,70.59906376236874,0.0068808971408106,0.2201957047085172,-70.65841943093868,216.90733808216123,-0.104569106699519,7.881634972621554,-216.7286443007696
Samsung Electronics Air Conditioner Europe ,AE160RXYDEG/EU & AE200RNWMEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,2.2,44.0,66.0,22.0,average,6869.0,14150.0,2.06,-142.61489453166828,-0.00076911343146,0.7412058550158449,142.57803934061533,91.32050352363504,0.0104538920502087,0.0710349677876485,-91.37309631243592,-106.96332647317564,-0.0875897854470728,7.208934397932579,107.1703163942051
Samsung Electronics Air Conditioner Europe ,AE050RXYDEG/EU & MIM-E03CN,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.0,40.0,61.0,22.0,average,2046.0,4420.0,2.16,177.2075111832183,-0.0057272523546038,0.9665385244429028,-177.2484399665772,-71.55849464770425,0.0096060050639034,0.1347604298671889,71.5084550949771,132.8614379034578,-0.1101829304358035,7.820227965043273,-132.7611350511782
Samsung Electronics Air Conditioner Europe ,AE080RXYDEG/EU & AE200RNWMEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.15,40.0,63.0,22.0,average,3726.0,7080.0,1.9,212.7458031634384,-0.0012020827688099,0.7630307124823379,-212.78211014234608,-43.12584004155551,0.0132127668360424,-0.0540198007489415,43.07625219575526,248.39040773474915,-0.1011124829790466,7.498726065565179,-248.2251891193093
Samsung Electronics Air Conditioner Europe ,AE040RXEDEG/EU & AE200RNWSEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.2,40.0,58.0,22.0,average,2105.0,4420.0,2.1,212.7477270137425,-0.0004746914944762,0.739700818745325,-212.780118470284,-117.46380601004316,0.0152080237244247,-0.1150623050984331,117.41968288907444,88.44378299486527,-0.0815824599597232,6.783435277520705,-88.35243670481643
Samsung Electronics Air Conditioner Europe ,AE060RXEDEG/EU & AE200RNWSEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.2,40.0,60.0,22.0,average,2655.0,5310.0,2.0,212.74617360718443,-0.0004752069956113,0.7316105976495771,-212.78171877678813,181.68103123666617,0.0131246717869815,-0.0506568446001561,-181.7310241874769,-142.53327372240346,-0.0967334556429949,7.380580563314139,142.677811699568
Samsung Electronics Air Conditioner Europe ,AE060RXEDEG/EU & AE260RNWSEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.2,40.0,60.0,22.0,average,2655.0,5310.0,2.0,70.60206644602547,-0.0003524330587972,0.727810925718318,-70.6375303132182,-14.693455148984969,0.0132116309683342,-0.0526044014480142,14.643718337220283,-142.53327372240346,-0.0967334556429949,7.380580563314139,142.677811699568
Samsung Electronics Air Conditioner Europe ,AE090RXEDEG/EU & AE200RNWSEG/EU,2021-01-26,Outdoor Air/Water,Regulated,1.0,R32,1.4,40.0,64.0,22.0,average,4034.0,7100.0,1.76,212.7444624909859,-0.0032513361512479,0.8559122334629967,-212.7835355924711,-189.1995989734196,0.0128238353351169,-0.0575995053330013,189.148412569649,110.68992401678663,-0.1088089854095235,7.821833299364825,-110.50964526709431
Samsung Electronics Air Conditioner Europe ,AE120MXTPEH/EU & AE260TNWTEH/EU,2020-07-29,Outdoor Air/Water,Regulated,1.0,R410a,3.5,47.0,70.0,22.0,average,3660.0,7100.0,1.94,-142.6159040529796,-0.0118839431025606,1.2701489639193777,142.57746854551976,45.911248789331,0.0069321856639198,0.2309754386405058,-45.97023167099323,215.05037018096715,-0.1254916940984838,8.284593758734964,-214.93738923736672
