Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWM-5.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-3WHVRP RWD-3.0NRWE-260S Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-3WHVRP RWD-3.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,05. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWM-6.0NE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-200S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-260S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWM-6.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWD-6.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,Outdoor Air/Water,Inverter,R32,1.2,2019-08-02,37.0,61.0,4.0,12,EN 14825,average,1643,3500,-0.01349591706790549,-0.005814151689143014,1.0603114597662489,-0.022238468468457964,0.011340410161490145,0.1141340293828106,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,Outdoor Air/Water,Inverter,R32,1.2,2019-08-02,37.0,61.0,4.0,12,EN 14825,average,1643,3500,-0.01349591706790549,-0.005814151689143014,1.0603114597662489,-0.022238468468457964,0.011340410161490145,0.1141340293828106,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-8WHNPE RWM-8.0NE - Heating Only,Outdoor Air/Water,Inverter,R410a,5.0,2020-12-17,47.0,73.0,16.0,36,EN 14825,average,8364,13800,-0.03770950967445956,-0.0063685368973403446,1.0139452179675568,-0.03183531204394822,0.007867663627289538,0.21722803516660136,0.1027793677652634,-0.05363477897571369,5.265217738686029,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-8WHNPE RWM-8.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,5.0,2020-12-17,47.0,73.0,16.0,36,EN 14825,average,8364,13800,-0.03770950967445956,-0.0063685368973403446,1.0139452179675568,-0.03183531204394822,0.007867663627289538,0.21722803516660136,0.1027793677652634,-0.05363477897571369,5.265217738686029,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-3VRE - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,67.0,6.0,12,EN 14825,average,2772,5100,-0.04069425012498656,-0.013536820904351612,1.3084933881083642,-0.036881563879729934,0.006444139908482088,0.28712263752945594,0.2040303840322094,-0.12146916422975827,8.435146176285212,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-10WHNPE RWM-10.0NE - Heating,Outdoor Air/Water,Inverter,R410a,5.0,2020-12-17,47.0,74.0,18.0,36,EN 14825,average,9455,15600,-0.033088123964692906,-0.006220335879067614,1.0305138899757798,-0.03368931199766865,0.006011077919779563,0.3120617990758331,0.12083631304963867,-0.044315211508031964,4.800408299914863,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-10WHNPE RWM-10.0NE - with,Outdoor Air/Water,Inverter,R410a,5.0,2020-12-17,47.0,74.0,18.0,36,EN 14825,average,9455,15600,-0.033088123964692906,-0.006220335879067614,1.0305138899757798,-0.03368931199766865,0.006011077919779563,0.3120617990758331,0.12083631304963867,-0.044315211508031964,4.800408299914863,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWH-4.0VNFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,57.0,61.0,11.0,17,EN 14825,average,4230,9730,-0.03424312967859374,0.00024332803846407024,0.7019284846607827,-0.03556966619822621,0.007813814975202607,0.24413271330752173,0.13665592417487796,-0.06693081702977567,6.414951100483964,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWH-4.0VNFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,57.0,61.0,11.0,17,EN 14825,average,4230,9730,-0.03424312967859374,0.00024332803846407024,0.7019284846607827,-0.03556966619822621,0.007813814975202607,0.24413271330752173,0.13665592417487796,-0.06693081702977567,6.414951100483964,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWH-5.0VNFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,57.0,63.0,14.0,17,EN 14825,average,5653,12380,-0.03542094680133652,0.0018156904810319664,0.630722927753742,-0.03671304469598279,0.008535996177833955,0.2208615190234287,0.15473976728552455,-0.05735303643735303,5.834921442034691,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWH-5.0VNFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,57.0,63.0,14.0,17,EN 14825,average,5653,12380,-0.03542094680133652,0.0018156904810319664,0.630722927753742,-0.03671304469598279,0.008535996177833955,0.2208615190234287,0.15473976728552455,-0.05735303643735303,5.834921442034691,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWH-6.0VNFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,58.0,64.0,16.0,17,EN 14825,average,6902,14150,-0.037487483390363736,0.0015175759333047134,0.640081921985778,-0.03873283541548581,0.007313066857457031,0.26877691778214396,0.1794162854024031,-0.03411759770943824,4.707335422501523,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWH-6.0VNFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,58.0,64.0,16.0,17,EN 14825,average,6902,14150,-0.037487483390363736,0.0015175759333047134,0.640081921985778,-0.03873283541548581,0.007313066857457031,0.26877691778214396,0.1794162854024031,-0.03411759770943824,4.707335422501523,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWH-4.0NFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,57.0,61.0,11.0,44,EN 14825,average,4230,9730,-0.03424312967859374,0.00024332803846407024,0.7019284846607827,-0.03556966619822621,0.007813814975202607,0.24413271330752173,0.13665592417487796,-0.06693081702977567,6.414951100483964,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWH-4.0NFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.3,2020-12-17,57.0,61.0,11.0,44,EN 14825,average,4230,9730,-0.03424312967859374,0.00024332803846407024,0.7019284846607827,-0.03556966619822621,0.007813814975202607,0.24413271330752173,0.13665592417487796,-0.06693081702977567,6.414951100483964,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWH-5.0NFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,57.0,63.0,14.0,44,EN 14825,average,5653,12380,-0.03542094680133652,0.0018156904810319664,0.630722927753742,-0.03671304469598279,0.008535996177833955,0.2208615190234287,0.15473976728552455,-0.05735303643735303,5.834921442034691,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWH-5.0NFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,57.0,63.0,14.0,44,EN 14825,average,5653,12380,-0.03542094680133652,0.0018156904810319664,0.630722927753742,-0.03671304469598279,0.008535996177833955,0.2208615190234287,0.15473976728552455,-0.05735303643735303,5.834921442034691,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWH-6.0NFE - Type 1,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,58.0,64.0,16.0,44,EN 14825,average,6902,14150,-0.037487483390363736,0.0015175759333047134,0.640081921985778,-0.03873283541548581,0.007313066857457031,0.26877691778214396,0.1794162854024031,-0.03411759770943824,4.707335422501523,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHNPE RWH-6.0NFWE - Type 2,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,58.0,64.0,16.0,44,EN 14825,average,6902,14150,-0.037487483390363736,0.0015175759333047134,0.640081921985778,-0.03873283541548581,0.007313066857457031,0.26877691778214396,0.1794162854024031,-0.03411759770943824,4.707335422501523,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VNE - Heating Only,Outdoor Air/Water,Inverter,R410a,2.4,2020-12-17,,64.0,6.0,15,EN 14825,average,2772,5100,-0.04282568068728345,-0.007691670482581825,1.061349878773655,-0.03884352402199963,0.005307161368152443,0.33794326538968994,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VNE - with cooling kit,Outdoor Air/Water,Inverter,R410a,2.4,2020-12-17,,64.0,6.0,15,EN 14825,average,2772,5100,-0.04282568068728345,-0.007691670482581825,1.061349878773655,-0.03884352402199963,0.005307161368152443,0.33794326538968994,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-4VNE - Heating Only,Outdoor Air/Water,Inverter,R410a,2.8,2020-12-17,,64.0,10.0,13,EN 14825,average,4778,8600,-0.0404609452805186,-0.00593597343734178,0.9830170466446588,-0.03245878423692566,0.009277880538872534,0.14623783058263815,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-4VNE - with cooling kit,Outdoor Air/Water,Inverter,R410a,2.8,2020-12-17,,64.0,10.0,13,EN 14825,average,4778,8600,-0.0404609452805186,-0.00593597343734178,0.9830170466446588,-0.03245878423692566,0.009277880538872534,0.14623783058263815,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-5VNE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,65.0,12.0,13,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-5VNE - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,65.0,12.0,13,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-6VNE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,,14.0,13,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-6VNE - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,,14.0,13,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-4NE - Heating Only,Outdoor Air/Water,Inverter,R410a,2.8,2020-12-17,,64.0,10.0,19,EN 14825,average,4778,8600,-0.0404609452805186,-0.00593597343734178,0.9830170466446588,-0.03245878423692566,0.009277880538872534,0.14623783058263815,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-4NE - with cooling kit,Outdoor Air/Water,Inverter,R410a,2.8,2020-12-17,,64.0,10.0,19,EN 14825,average,4778,8600,-0.0404609452805186,-0.00593597343734178,0.9830170466446588,-0.03245878423692566,0.009277880538872534,0.14623783058263815,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-5NE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-5NE - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,65.0,12.0,19,EN 14825,average,6029,10250,-0.047857961773326754,-0.008630211148309306,1.0922151549175765,-0.03687710848709399,0.006878097021600544,0.2437922026368076,0.13606775674474803,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-6NE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RASM-6NE - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.1,2020-12-17,,,14.0,19,EN 14825,average,7000,11200,-0.052915259568519356,-0.011515421619048257,1.2183228123588883,-0.040601591484002574,0.00446167222000186,0.3506105876314443,0.15373955553306298,-0.051362338376053994,5.239991937311124,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVN RWD-2.0NWLE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,1.2,2020-12-17,51.0,63.0,4.0,3,EN 14825,average,1842,3500,-0.027476019644210207,-0.003115217402864795,0.865751666688746,-0.03315220779929037,0.008586888297787532,0.21791327374594888,0.15082243653624886,-0.11552325794680553,7.8707334654237595,1.0
