Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
ARIANEXT FLEX 110 M-T - 300 LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT FLEX 110 M-T LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS COMPACT 110 M-T NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS FLEX 110 M-T - 300 NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS FLEX 110 M-T NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT COMPACT 110 M-T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT FLEX 110 M-T - 300,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT FLEX 110 M-T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
AEROTOP MONO 11M-RX,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
AEROTOP MONO 11M-RXL,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT LITE 110 M LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT LITE 110 M,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT PLUS 110 M LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT PLUS 110 M,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS PLUS 110 M NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS POCKET 110 M NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
AEROTOP MONO 11M-CRX,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT COMPACT 110 M LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT FLEX 110 M LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT FLEX 110 M - 300 LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS COMPACT 110 M NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS FLEX 110 M NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS FLEX 110 M - 300 NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT COMPACT 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT FLEX 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT FLEX 110 M - 300,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ENERGION M PLUS 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M PLUS 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M LIGHT 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M LIGHT 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M FLEX 11 180 e,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M FLEX 11 T 180 e,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M FLEX 11 300 e,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M FLEX 11 T 300 e,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M COMPACT 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M COMPACT 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M HYBRIDall 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ENERGION M HYBRIDall 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ATAG p ENERGION M HYBRIDzone 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ATAG p ENERGION M HYBRIDzone 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ATAG i ENERGION M HYBRIDzone 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ATAG i ENERGION M HYBRIDzone 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID 11 NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID 11 T NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID FLEX 11 NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID FLEX 11 T NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID UNIVERSAL 11 NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M HYBRID UNIVERSAL 11 T NET,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID 11 LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID 11 T LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID FLEX 11 LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID FLEX 11 T LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID UNIVERSAL 11 LINK,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
ARIANEXT M HYBRID UNIVERSAL 11 T,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
AEROTOP HYBRID MINI EVO 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
AEROTOP HYBRID UNIVERSAL 11,-356.58106282997494,-12.021170087815491,8237.672748936031,-141.70006709732624,39.61109390689585,926.6316921040687,0.1610982664281043,-0.1095201440485837,7.913770808794137,Inverter
NIMBUS M FLEX IN 11 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
NIMBUS M FLEX IN 11 T NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT M FLEX IN 11 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
ARIANEXT M FLEX IN 11 T LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
AEROTOP MONO BUILT-IN 11M-CRX,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
AEROTOP MONO BUILT-IN 11M-CR,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091,Inverter
AEROTOP SPLIT 11M-R,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT PLUS 110 S-T LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT PLUS 110 S-T,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
NIMBUS PLUS 110 S-T NET,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
AEROTOP SPLIT 11M-CR,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT COMPACT 110 S-T LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT FLEX 110 S-T LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT FLEX 110 S-T - 300 LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
NIMBUS COMPACT 110 S-T NET,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
NIMBUS FLEX 110 S-T NET,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
NIMBUS FLEX 110 S-T - 300 NET,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT COMPACT 110 S-T,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837,Inverter
ARIANEXT FLEX 110 S-T,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837,Inverter
ARIANEXT FLEX 110 S-T - 300,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837,Inverter
AEROTOP SPLIT 11M-RX,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT PLUS 110 S LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT PLUS 110 S,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
NIMBUS PLUS 110 S NET,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
AEROTOP SPLIT 11M-CRX,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
ARIANEXT COMPACT 110 S LINK,-347.2918119780133,-9.641796658122061,8078.4683248563215,-137.6726568919037,42.534150779781,751.6746102291459,0.1725146468543568,-0.12308959580739186,8.54353053945498,Inverter
