Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],Pdesignc,Temperatur,T_outside,Pdc,EER
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,25,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,25,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,4,+7°C/+12°C,20,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,+18°C/+23°C,20,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,35,6.5,3.35
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,35,7,5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,30,4.79,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,30,5.16,6.4
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,25,2.9,6
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,25,3.32,10
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,6.5,+7°C/+12°C,20,3.4,7.5
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-3VRE - with cooling kit,2019-08-02,Outdoor Air/Water,R32,1.3,7,+18°C/+23°C,20,3.6,13.5
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,35,5.00,3.17
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,30,3.68,4.59
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,25,2.37,6.70
Panasonic Marketing Europe GmbH,WH-MDC05J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,20,1.05,8.62
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,35,5.00,3.17
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,30,3.68,4.59
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,25,2.37,6.70
Panasonic Marketing Europe GmbH,WH-MDC05J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,5.00,+7°C/+12°C,20,1.05,8.62
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,35,6.00,3.15
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,30,4.42,4.43
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,25,2.84,6.36
Panasonic Marketing Europe GmbH,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,20,1.26,8.11
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,35,6.00,3.15
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,30,4.42,4.43
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,25,2.84,6.36
Panasonic Marketing Europe GmbH,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,6.00,+7°C/+12°C,20,1.26,8.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,35,7.00,3.06
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,30,5.16,4.15
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,25,3.32,6.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,20,1.47,7.64
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,35,7.00,3.06
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,30,5.16,4.15
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,25,3.32,6.11
Panasonic Marketing Europe GmbH,WH-MDC09J3E5 + DGC200,2020-08-06,Outdoor Air/Water,R32,1.3,7.00,+7°C/+12°C,20,1.47,7.64
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-SDC0305J3E5 / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,35,3.00,3.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,30,2.21,5.37
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,25,1.42,7.44
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD03JE5,2020-01-08,Outdoor Air/Water,R32,0.9,3.00,+7°C/+12°C,20,0.63,8.93
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,35,4.00,3.47
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,30,2.95,5.12
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,25,1.89,7.31
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD05JE5,2020-01-08,Outdoor Air/Water,R32,0.9,4.00,+7°C/+12°C,20,0.84,9.26
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,35,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,30,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,25,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,+7°C/+12°C,20,1.47,7.54
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,+7°C/+12°C,35,5.02,3.14
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,+7°C/+12°C,30,3.70,4.03
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,+7°C/+12°C,25,2.70,4.80
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,+7°C/+12°C,20,2.96,6.10
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,+7°C/+12°C,35,6.08,3.05
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,+7°C/+12°C,30,4.49,4.07
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,+7°C/+12°C,25,2.74,4.84
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,+7°C/+12°C,20,3.02,6.34
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,+7°C/+12°C,35,8.51,3.05
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,+7°C/+12°C,30,6.28,4.03
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,+7°C/+12°C,25,3.98,4.58
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,+7°C/+12°C,20,4.23,6.08
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,+7°C/+12°C,35,7.53,3.15
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,+7°C/+12°C,30,5.49,3.92
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,+7°C/+12°C,25,3.56,4.46
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,+7°C/+12°C,20,4.35,6.07
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,+7°C/+12°C,35,11.48,3.25
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,+7°C/+12°C,30,8.47,4.31
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,+7°C/+12°C,25,5.41,4.91
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,+7°C/+12°C,20,5.53,6.52
