Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p1_COP [-],p2_COP [-],p3_COP [-]
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,4.0,41.0,53.0,24,average,4227,9510,-0.0380648096272165,-0.004488902835067534,0.9661606287236967,-0.038797367672021035,0.00510464734353439,0.385413164251551,0.1356393702102465,-0.089225003089058,7.29237168604024
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,4.0,41.0,53.0,24,average,4227,9510,-0.0380648096272165,-0.004488902835067534,0.9661606287236967,-0.038797367672021035,0.00510464734353439,0.385413164251551,0.1356393702102465,-0.089225003089058,7.29237168604024
Bosch Thermotechnik,Compress7000iLW12M,2020-12-17,Brine/Water,Inverter,2.0,R410a,2.39,49.0,,18,average,2971,9270,-0.040372313367142865,-0.0018564986950521901,0.7868354497834157,-0.030303361548967407,0.00991603892979512,0.18782498943930087,0.027425890186868796,-0.09200361586421134,7.925383679678196
Bosch Thermotechnik,Compress7000iLW12MS,2020-12-17,Brine/Water,Inverter,2.0,R410a,2.39,49.0,,18,average,2971,9270,-0.040372313367142865,-0.0018564986950521901,0.7868354497834157,-0.030303361548967407,0.00991603892979512,0.18782498943930087,0.027425890186868796,-0.09200361586421134,7.925383679678196
Airwell Residential,PAC-BT-UE-4KW-H11,2019-09-11,Outdoor Air/Water,Inverter,1.0,R410a,2.5,35.0,60.0,17,average,1394,2620,-0.017992129686207746,-0.0221327021692711,1.8867611902070565,-0.03521145199276721,0.0021436471814087333,0.5341289676460377,0.24620940886673473,-0.09812516865238756,7.742569741392245
Airwell Residential,PAC-BT-UE-6KW-H11,2019-09-11,Outdoor Air/Water,Inverter,1.0,R410a,2.5,35.0,62.0,17,average,2472,4770,-0.017376973629615655,-0.0013077819674564806,0.8206591088517458,-0.02338772957956264,0.012646740981962466,0.03481748038994538,0.1520026725734374,-0.08945987069986404,7.12942370130073
Ecoforest Geotermia ,ECOAIR EVI 4-20kW,2020-01-06,Outdoor Air/Water,Inverter,1.0,R410a,3.5,0.0,63.0,25,average,4492,11950,-0.03514535087794984,-0.0006373603990935302,0.766675313967391,-0.034425054167123166,0.007665638310762014,0.2813469113509456,0.1564126191103201,-0.05809480453416493,6.300814738841403
Ecoforest Geotermia ,ECOAIR EVI T 4-20kW,2020-01-06,Outdoor Air/Water,Inverter,1.0,R410a,3.5,0.0,63.0,25,average,4492,11950,-0.03514535087794984,-0.0006373603990935302,0.766675313967391,-0.034425054167123166,0.007665638310762014,0.2813469113509456,0.1564126191103201,-0.05809480453416493,6.300814738841403
Master Therm tepelna cerpadla ,BoxAir Inverter BA37IS-1,2021-01-26,Outdoor Air/Water,Inverter,1.0,R410a,4.5,48.0,62.0,19,average,4430,8860,-0.037130433018552206,-0.00652615387902628,1.0096119039149236,-0.03718840008888665,0.005942359904974214,0.3137575957333701,0.17514073971950608,-0.07662005603636256,6.669571837612887
DAIKIN Europe ,RBLQ05C2V3 / RKHWMXB500C,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.3,42.0,61.0,8,average,1818,3600,-0.020997664873939503,0.0006970940181198207,0.7908486646303402,-0.026617518068762704,0.011977733502452213,0.09994982631353776,0.15740220754241446,-0.09212226239516838,7.159545043435442
DAIKIN Europe ,RBLQ05C2V3 / RKHWMX500C,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.3,42.0,61.0,8,average,1818,3600,-0.020997664873939503,0.0006970940181198207,0.7908486646303402,-0.026617518068762704,0.011977733502452213,0.09994982631353776,0.15740220754241446,-0.09212226239516838,7.159545043435442
DAIKIN Europe ,EBLQ05C2V3 / EKHWMXB500C,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.3,42.0,61.0,8,average,1818,3600,-0.020997664873939503,0.0006970940181198207,0.7908486646303402,-0.026617518068762704,0.011977733502452213,0.09994982631353776,0.15740220754241446,-0.09212226239516838,7.159545043435442
DAIKIN Europe ,EBLQ05C2V3 / EKHWMX500C,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.3,42.0,61.0,8,average,1818,3600,-0.020997664873939503,0.0006970940181198207,0.7908486646303402,-0.026617518068762704,0.011977733502452213,0.09994982631353776,0.15740220754241446,-0.09212226239516838,7.159545043435442
Vaillant Deutschland ,VWF 87/4 35 & 55,2020-12-17,Brine/Water,Inverter,2.0,R410a,2.4,50.0,,7,average,2564,9000,0.000261299408307726,0.0007664042368782253,0.9599625286504568,0.0064458106033588305,0.02021864500304571,0.0043913673570848185,-0.03988811335737418,-0.122114377638875,9.311040128087113
Vaillant Deutschland ,VWF 88/4 35 & 55,2020-12-17,Brine/Water,Inverter,2.0,R410a,2.4,50.0,,7,average,2564,9000,0.000261299408307726,0.0007664042368782253,0.9599625286504568,0.0064458106033588305,0.02021864500304571,0.0043913673570848185,-0.03988811335737418,-0.122114377638875,9.311040128087113
Nibe,NIBE AMS 20-6 + HBS 20-6,2020-12-08,Outdoor Air/Water,Inverter,1.0,R32,1.3,35.0,54.0,11,average,2585,5040,-0.03008165511380963,0.0036211379063471752,0.5366127488491401,-0.02464961624398881,0.015567959196536219,-0.1308865453899704,0.16306377005549033,-0.11402073867731241,8.352489696838404
STIEBEL ELTRON ,"WPL 13 ACS classic + HSBC 200, HSBC",2017-01-19,Outdoor Air/Water,Inverter,1.0,R410a,2.0,27.0,57.0,17,average,2589,5100,-0.03181254120307042,-0.00792246782633614,1.1655414708390868,-0.031096341156008643,0.00897657820534291,0.23349443291687197,0.13849293376370247,-0.09176103673437927,7.21831036931386
STIEBEL ELTRON ,"WPL 17 ACS classic + HSBC 200, HSBC",2017-01-19,Outdoor Air/Water,Inverter,1.0,R410a,2.0,27.0,57.0,17,average,2589,5100,-0.05899560881634575,-0.025946101290597483,1.9645583333097427,-0.052184815471622764,-0.004383269004309804,0.8254036112407964,0.14805071067106676,-0.0861026253874509,6.9678502599910574
STIEBEL ELTRON ,"WPL 13 ACS classic + HSBB 200, HSBB",2017-01-19,Outdoor Air/Water,Inverter,1.0,R410a,2.0,27.0,57.0,17,average,2589,5100,-0.03181254120307042,-0.00792246782633614,1.1655414708390868,-0.031096341156008643,0.00897657820534291,0.23349443291687197,0.13849293376370247,-0.09176103673437927,7.21831036931386
STIEBEL ELTRON ,"WPL 17 ACS classic + HSBB 200, HSBB",2017-01-19,Outdoor Air/Water,Inverter,1.0,R410a,2.0,27.0,57.0,17,average,2589,5100,-0.05899560881634575,-0.025946101290597483,1.9645583333097427,-0.052184815471622764,-0.004383269004309804,0.8254036112407964,0.14805071067106676,-0.0861026253874509,6.9678502599910574
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5B / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5AN / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5UK / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
Panasonic Marketing Europe,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,Inverter,1.0,R32,1.27,,,10,average,3333,6200,-0.028540627943536064,-0.0019311272835436176,0.8215166336580569,-0.02725660917070233,0.012756991799615284,0.01169952128391306,0.15987820161761707,-0.11922470150027167,8.39252540841014
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V12W/D2N8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,64.0,14,average,5100,10250,-0.03851130833736987,-0.0021551466075217583,0.8175312803997227,-0.03220698065401007,0.010914910267949359,0.09845576450487589,0.15971485211198302,-0.10934343485746942,8.038428590833549
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V14W/D2N8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,65.0,14,average,5318,10690,-0.04609872601152618,-0.00757714109963067,1.0597891863588575,-0.038427559149570065,0.0068531545188937,0.27934894324585063,0.17123838756386034,-0.10383733185605398,7.812573926078376
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V16W/D2N8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,68.0,14,average,5789,11520,-0.04965984566268036,-0.009497570039774384,1.131798846603291,-0.04108056105116499,0.005278510912533518,0.34456669744180357,0.17334534365158186,-0.10149904841935493,7.658571086634787
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V12W/D2RN8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,64.0,20,average,5100,10250,-0.03851130833736987,-0.0021551466075217583,0.8175312803997227,-0.03220698065401007,0.010914910267949359,0.09845576450487589,0.15971485211198302,-0.10934343485746942,8.038428590833549
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V14W/D2RN8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,65.0,20,average,5318,10690,-0.04609872601152618,-0.00757714109963067,1.0597891863588575,-0.038427559149570065,0.0068531545188937,0.27934894324585063,0.17123838756386034,-0.10383733185605398,7.812573926078376
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V16W/D2RN8-B+HBTA160/240C****GN8-B,2020-06-12,Outdoor Air/Water,Inverter,1.0,R32,1.84,43.0,68.0,20,average,5789,11520,-0.04965984566268036,-0.009497570039774384,1.131798846603291,-0.04108056105116499,0.005278510912533518,0.34456669744180357,0.17334534365158186,-0.10149904841935493,7.658571086634787
ait-deutschland,WWC 190H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,4.3,53.0,,10,average,4573,16600,0.0002332266293463213,-0.005030912051748541,1.2701634772508616,1.2892403394534901e-05,0.01403129336944267,0.24983450279040942,0.005769154338049749,-0.11086561812417392,9.3920635828366
Mitsubishi,PUHZ-SW200YKA(-BS) + EHSE-M*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.035428583635262835,0.006595301466171403,0.2829063789332748,0.17353705752881932,-0.0646950207926348,5.961511638395943
Mitsubishi,PUHZ-SW200YKA(-BS) + EHSE-YM*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.035428583635262835,0.006595301466171403,0.2829063789332748,0.17353705752881932,-0.0646950207926348,5.961511638395943
Mitsubishi,PUHZ-SW200YKA(-BS) + ERSE-M*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.035428583635262835,0.006595301466171403,0.2829063789332748,0.17353705752881932,-0.0646950207926348,5.961511638395943
Mitsubishi,PUHZ-SW200YKA(-BS) + ERSE-YM*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.035428583635262835,0.006595301466171403,0.2829063789332748,0.17353705752881932,-0.0646950207926348,5.961511638395943
Mitsubishi,PUHZ-SW200YKA(-BS) + EHSE-M*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.03542920247469159,0.006600811872274705,0.28266903102844076,0.1736218178702754,-0.06495627057550118,5.972695438486879
Mitsubishi,PUHZ-SW200YKA(-BS) + EHSE-YM*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.03542920247469159,0.006600811872274705,0.28266903102844076,0.1736218178702754,-0.06495627057550118,5.972695438486879
Mitsubishi,PUHZ-SW200YKA(-BS) + ERSE-M*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.03542920247469159,0.006600811872274705,0.28266903102844076,0.1736218178702754,-0.06495627057550118,5.972695438486879
Mitsubishi,PUHZ-SW200YKA(-BS) + ERSE-YM*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,7486,13700,-0.0349187744521287,-0.006305019542942217,1.0132208303637793,-0.03542920247469159,0.006600811872274705,0.28266903102844076,0.1736218178702754,-0.06495627057550118,5.972695438486879
ELCO,AEROTOP S05.2,2020-07-28,Outdoor Air/Water,Inverter,1.0,R410a,4.0,,,35,average,1900,4200,-0.03288297757138759,-0.01126535317402793,1.2892416987618274,-0.024072770381927944,0.006504126781198393,0.33903060139094804,0.0461136587295211,-0.06591619324297146,6.221971337173797
ELCO,AEROTOP S05.2_2-parts,2020-07-28,Outdoor Air/Water,Inverter,1.0,R410a,4.0,,,35,average,1900,4200,-0.03288297757138759,-0.01126535317402793,1.2892416987618274,-0.024072770381927944,0.006504126781198393,0.33903060139094804,0.0461136587295211,-0.06591619324297146,6.221971337173797
Groupe Atlantic,Alféa Excellia HP A.I. Tri 15,2021-03-05,Outdoor Air/Water,Inverter,1.0,R410a,3.8,45.0,67.0,19,average,6698,14200,-0.03260466037784722,-0.004900166527786696,0.9542144655243349,-0.03260043864064105,0.0075451042100177605,0.26747372331725194,0.14194526107975808,-0.06649643105377546,6.126506403694383
Groupe Atlantic,Alféa Excellia HP Duo A.I. Tri 15,2021-03-05,Outdoor Air/Water,Inverter,1.0,R410a,3.8,45.0,67.0,19,average,6698,14200,-0.03260466037784722,-0.004900166527786696,0.9542144655243349,-0.03260043864064105,0.0075451042100177605,0.26747372331725194,0.14194526107975808,-0.06649643105377546,6.126506403694383
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.8,,68.0,9,average,5507,11290,-0.03612376370758758,0.004850087395363628,0.5055484426758994,-0.028534365262866717,0.014198483457171363,-0.028841777673278484,0.09060431644868412,-0.07377646990460575,6.28770104540041
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.8,,71.0,9,average,5941,12180,-0.04630447271562003,0.0004937351817274086,0.653816824540582,-0.03571469274981912,0.010261635156448732,0.11782243586559263,0.1184613909353021,-0.04888751675695815,5.408393520246875
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.8,,71.0,9,average,6324,12900,-0.048358572307086865,-0.004130223107905823,0.8960182441144956,-0.039047256133813116,0.007347178898123813,0.2666567227755115,0.11696358649796244,-0.07661039789291572,6.4391098748260855
Airwell Residential,PAC BT MB 10KW H11,2018-07-30,Outdoor Air/Water,Inverter,1.0,R410a,3.6,,67.0,17,average,5026,9700,-0.03475099371644669,0.006231796212323314,0.44993625643207175,-0.028600477382740533,0.014173103017775798,-0.039953900014452745,0.10380456288843028,-0.05490498472692128,5.534042879878394
Airwell Residential,PAC BT MB 12KW H11,2018-07-30,Outdoor Air/Water,Inverter,1.0,R410a,3.6,,,17,average,5026,9700,-0.04982197092109256,-0.006082819005201075,0.9930098840635215,-0.03597805494968753,0.00918612204533226,0.1808973620349992,0.1148683280460124,-0.0941987305401378,7.212292214156133
Airwell Residential,PAC BT MB 14KW H11,2018-07-30,Outdoor Air/Water,Inverter,1.0,R410a,3.6,,,17,average,5707,11700,-0.047650008589793166,-0.004784522469442648,0.9124395711617327,-0.03853260513489537,0.007949911180085697,0.2375715531604974,0.15338465346247485,-0.10645986715035989,7.718961646174953
