Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
WH-MDC07J3E5 + DGC200,"-0,02103231281706","0,006135817289876","0,589109470040722","-0,035367998491989","0,034828925654229","-0,439778757361522","0,148148855839242","-0,123964860057478","8,60402106903844",1
AE090MXTPEH/EU & AE200TNWTEH/EU,"-0,029735156289434","-0,005477078666779","0,957347626183532","-0,039405942992313","0,018086520726196","0,067718276239803","0,120476274816946","-0,121756704280658","8,1062197477883",1
AE090MXTPEH/EU & AE260TNWTEH/EU,"-0,029735156289434","-0,005477078666779","0,957347626183532","-0,039405942992313","0,018086520726196","0,067718276239803","0,120476274816946","-0,121756704280658","8,1062197477883",1
AE090MXTPEH/EU & AE090MNYDEH/EU,"-0,029735156289434","-0,005477078666779","0,957347626183532","-0,039405942992313","0,018086520726196","0,067718276239803","0,120476274816946","-0,121756704280658","8,1062197477883",1
01. RAS-3WHVRP RWM-3.0NRE - Heating,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
02. RAS-3WHVRP RWM-3.0NRE - with,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
01. RAS-3WHVRP RWD-3.0NRWE-200S Heating Only,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
03. RAS-3WHVRP RWD-3.0NRWE-200S-K,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
04. RAS-3WHVRP RWD-3.0NRWE-200S-K,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
01. RAS-3WHVRP RWD-3.0NRWE-260S Heating Only,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
03. RAS-3WHVRP RWD-3.0NRWE-260S-K,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
04. RAS-3WHVRP RWD-3.0NRWE-260S-K,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
05. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - Heating Only,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
01. RASM-3VRE - Heating Only,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
02. RASM-3VRE - with cooling kit,"-0,035176385700927","-0,011701319738613","1,1310705549511","-0,045927985974322","0,008024777148038","0,357548976799569","0,204030384032209","-0,121469164229758","8,43514617628521",1
WH-ADC0309J3E5 / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-ADC0309J3E5B / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-ADC0309J3E5AN / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-ADC0309J3E5UK / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-SDC0305J3E5 / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-ADC0309J3E5C / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
WH-ADC0309J3E5ANC / WH-UD05JE5,"-0,037877768455667","-0,009466444961345","1,00560028276011","-0,046262005998416","0,005213990420405","0,407321945825755","0,198227898689296","-0,121140897303174","8,61042069701627",1
ERGA04EV7 / EHSX04P30D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHSXB04P30D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHSH04P30D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHSHB04P30D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSX04P50D,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSXB04P50D,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHSX04P50D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHSXB04P50D3,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVX04S23E3V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVX04S23E6V(G),"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVH04S23E6V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVX04S18E3V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVX04S18E6V(G),"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHVH04S18E6V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHBX04E6V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04EV7 / EHBH04E6V,"-0,02758227878107","-0,006776621575466","0,960532729487151","-0,037336286303233","0,01636869371602","0,124318258407863","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSX04P30D2,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSXB04P30D2,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSH04P30D2,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHSHB04P30D2,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVX04S23D3V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVX04S23D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVH04S23D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVX04S18D3V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVX04S18D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHVH04S18D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHBX04D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
ERGA04DV7 / EHBH04D6V,"-0,027550504374524","-0,006634410812062","0,957588364617133","-0,037300490816912","0,01662187349322","0,117617223597695","0,122798371597414","-0,120082779597878","8,42805124808611",1
PAC BT MB 12KW H13,"-0,039809210124808","-0,00563737868034","0,895617127573507","-0,046000653098173","0,012036998169233","0,239956048727033","0,150028720837117","-0,119965865769594","8,23872611289988",1
AE044MXTPEH/EU & AE200TNWTEH/EU,"-0,020849723445215","-0,002587174102461","0,894050998859519","-0,031082930976853","0,020571117390876","0,012558100374085","0,097120107984615","-0,119818027532328","7,99757431847769",1
AE044MXTPEH/EU & AE260TNWTEH/EU,"-0,020849723445215","-0,002587174102461","0,894050998859519","-0,031082930976853","0,020571117390876","0,012558100374085","0,097120107984615","-0,119818027532328","7,99757431847769",1
AE044MXTPEH/EU & AE090MNYDEH/EU,"-0,020849723445215","-0,002587174102461","0,894050998859519","-0,031082930976853","0,020571117390876","0,012558100374085","0,097120107984615","-0,119818027532328","7,99757431847769",1
AUREA 5 R32,"-0,037664209731489","-0,000252190287667","0,725859628894382","-0,043693020982861","0,019544982887336","-0,006293743298224","0,124166257761305","-0,119512805230183","8,31617077762292",1
PAC BT MB 5KW H11,"-0,030108406825725","0,022376396835118","0,028263954346102","-0,038249422432788","0,043936322665499","-0,744401976906087","0,138000448344969","-0,119495696028963","8,27591298178821",1
WH-ADC0309J3E5 / WH-UD09JE5,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5B / WH-UD09JE5,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5AN / WH-UD09JE5,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5UK / WH-UD09JE5,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-SDC0709J3E5 / WH-UD09JE5,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5 / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5B / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5AN / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5UK / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-SDC0709J3E5 / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5C / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
WH-ADC0309J3E5ANC / WH-UD09JE5-1,"-0,028087601685457","-0,001900474072838","0,808476671914329","-0,040376123911747","0,018897357010256","0,017330897773548","0,159878201617617","-0,119224701500272","8,39252540841014",1
PAC BT MB 7KW H11,"-0,041169056080553","0,000868816273864","0,681036481695452","-0,046085458704778","0,017231369252235","0,071566150345742","0,150073856059069","-0,118916748156944","8,23750472168821",1
AEROTOP MONO 11M-R,"-0,036329119711494","-0,004579166134916","0,860168315634058","-0,041892840189576","0,011892602730282","0,247506644770018","0,11506773830635","-0,118878766917303","8,37997052871009",1
AEROTOP MONO 11M-RL,"-0,036329119711494","-0,004579166134916","0,860168315634058","-0,041892840189576","0,011892602730282","0,247506644770018","0,11506773830635","-0,118878766917303","8,37997052871009",1
ARIANEXT LITE 110 M-T LINK,"-0,036329119711494","-0,004579166134916","0,860168315634058","-0,041892840189576","0,011892602730282","0,247506644770018","0,11506773830635","-0,118878766917303","8,37997052871009",1
ARIANEXT LITE 110 M-T,"-0,036329119711494","-0,004579166134916","0,860168315634058","-0,041892840189576","0,011892602730282","0,247506644770018","0,11506773830635","-0,118878766917303","8,37997052871009",1
