Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
ARIANEXT LITE 110 M-T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT PLUS 110 M-T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT PLUS 110 M-T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS PLUS 110 M-T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS POCKET 110 M-T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO 11M-CR,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT COMPACT 110 M-T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M-T - 300 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M-T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS COMPACT 110 M-T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS FLEX 110 M-T - 300 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS FLEX 110 M-T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT COMPACT 110 M-T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M-T - 300,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M-T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO 11M-RX,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO 11M-RXL,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT LITE 110 M LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT LITE 110 M,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT PLUS 110 M LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT PLUS 110 M,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS PLUS 110 M NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS POCKET 110 M NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO 11M-CRX,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT COMPACT 110 M LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M - 300 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS COMPACT 110 M NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS FLEX 110 M NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS FLEX 110 M - 300 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT COMPACT 110 M,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT FLEX 110 M - 300,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M PLUS 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M PLUS 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M LIGHT 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M LIGHT 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M FLEX 11 180 e,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M FLEX 11 T 180 e,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M FLEX 11 300 e,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M FLEX 11 T 300 e,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M COMPACT 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M COMPACT 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M HYBRIDall 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ENERGION M HYBRIDall 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ATAG p ENERGION M HYBRIDzone 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ATAG p ENERGION M HYBRIDzone 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ATAG i ENERGION M HYBRIDzone 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ATAG i ENERGION M HYBRIDzone 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID 11 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID 11 T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID FLEX 11 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID FLEX 11 T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID UNIVERSAL 11 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M HYBRID UNIVERSAL 11 T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID 11 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID 11 T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID FLEX 11 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID FLEX 11 T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID UNIVERSAL 11 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M HYBRID UNIVERSAL 11 T,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP HYBRID MINI EVO 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP HYBRID UNIVERSAL 11,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M FLEX IN 11 NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
NIMBUS M FLEX IN 11 T NET,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M FLEX IN 11 LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
ARIANEXT M FLEX IN 11 T LINK,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO BUILT-IN 11M-CRX,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP MONO BUILT-IN 11M-CR,-0.03632911971149435,-0.004579166134916474,0.8601683156340584,-0.04189284018957639,0.011892602730281669,0.2475066447700176,0.11506773830635024,-0.11887876691730317,8.379970528710091,1.0
AEROTOP SPLIT 11M-R,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT PLUS 110 S-T LINK,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT PLUS 110 S-T,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
NIMBUS PLUS 110 S-T NET,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
AEROTOP SPLIT 11M-CR,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT COMPACT 110 S-T LINK,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT FLEX 110 S-T LINK,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT FLEX 110 S-T - 300 LINK,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
NIMBUS COMPACT 110 S-T NET,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
NIMBUS FLEX 110 S-T NET,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
NIMBUS FLEX 110 S-T - 300 NET,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT COMPACT 110 S-T,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
ARIANEXT FLEX 110 S-T,-0.035258416516622475,-0.003699012800261013,0.836689577554955,-0.04312009731440925,0.012451829426111368,0.23540347088407743,0.1642501703852329,-0.10859858935822865,8.109450912840837,1.0
